,ID,StringText
45,Section19Sent1,"And altogether these persons are to be detested who beget children for themselves, that is to say, who, pursuing their own private advantage alone, disregard all other objects, as if they had been born for themselves alone, and not for ten thousand other persons also, for their fathers, and their mothers, and their wives, and their children, and their country, and for all mankind."
46,Section19Sent2,"And if we must go further and add any thing to this enumeration, we may say for heaven, and earth, and the whole universe, and for the sciences, and for the virtues, and for the Father and Ruler of all; to every one of which a man ought to pay what is due to the best of his power, not looking upon all the world as an addition to himself, but on himself as an addition to the rest of the world."
47,Section20Sent1,"However, we have said enough on this head; let us now connect what follows with it:— ""the Lord God, therefore,"" says Moses, ""seeing that the wickedness of man was multiplied upon the earth, and that every one of them was carefully studying wickedness in his heart all his days;"
48,Section20Sent2,"God considered in his mind that he had made man upon the earth, and he thought upon it; and God said, I will destroy man whom I have made from off the face of the earth."""
49,Section21Sent1,"Perhaps some very wicked persons will suspect that the lawgiver is here speaking enigmatically, when he says that the Creator repented of having created man, when he beheld their wickedness; on which account he determined to destroy the whole race."
50,Section21Sent2,"But let those who adopt such opinions as these know, that they are making light of and extenuating the offences of these men of old time, by reason of their own excessive impiety;"
51,Section22Sent1,for what can be a greater act of wickedness than to think that the unchangeable God can be changed?
52,Section22Sent2,"And this, too, while some persons think that even those who are really men do never hesitate in their opinions, for that those, who have studied philosophy in a sincere and pure spirit, have derived as the greatest good arising from their knowledge, the absence of any inclination to change with the changes of affairs, and the disposition, with all immovable firmness and sure stability, to labour at every thing that it becomes them to pursue."
53,Section23Sent1,"And it seems good to the lawgiver that the perfect man should should desire tranquillity; for it was said to the wise man in the character of God, ""But stand thou here with me,""  this expression showing the unchangeable and unalterable nature of the mind which is firmly established in the right way;"
54,Section24Sent1,"for it is really marvellous when any one touches the soul, like a lyre tuned in musical principles, not with sharp and flat sounds, but with an accurate knowledge of contrary tones, and employing only the best, not sounding any too loudly, nor on the other hand letting any be too weak, so as to impair the harmony of the virtues and of those things which are good by nature, and when he, preserving it in an equal condition plays and sings melodiously;"
55,Section25Sent1,"for this instrument nature has made to be the most perfect of all, and to be the model of all instruments made by the hand."
56,Section25Sent2,And if this
57,Section25Sent3,"be properly tuned, it will utter the most exquisite of all symphonies, which consists not in the combination and tones of a melodious voice, but in a harmonious agreement of all the actions in life;"
58,Section26Sent1,"therefore, as the soul of man can allay the excessive storm and swell of the sea, which the violent and irresistible gale of wickedness has suddenly raised, by the gentle breezes of knowledge and wisdom, and having mitigated its swelling and boisterous fury, enjoys tranquillity resting in an unruffled calm."
59,Section26Sent2,"Do you doubt whether the imperishable, and everlasting, and blessed God, the Being endowed with all the virtues, and with all perfection, and with all happiness is unchangeable in his counsels, and whether he abides by the designs which he originally formed, without changing any of them."
60,Section27Sent1,"Facility of change is indeed an attribute of man, which is of necessity incidental to their nature by reason of its external want of firmness; as in this way, for instance:—often when we have chosen friends, and have lived some short time with them, without having any thing to accuse them of, we then turn away from them, so as to place ourselves in the rank of enemies, or at least of strangers to them;"
61,Section28Sent1,"now this conduct shows the facility and levity of ourselves, who are unable steadily to adhere to the professions which we originally made; but God is not so easily sated or wearied."
62,Section28Sent2,"Again there are times when we determine to abide by the same judgment that we have formed; but those who join us do not equally abide by theirs, so that our opinions of necessity change as well as theirs;"
63,Section29Sent1,"for it is impossible for us, who are but men, to foresee all the contingencies of future events, or to anticipate the opinions of others; but to God, as dwelling in pure light, all things are visible; for he penetrating into the very recesses of the soul, is able to see, with the most perfect certainty, what is invisible to others, and being possessed of prescience and of providence, his own peculiar attributes, he allows nothing to abuse its liberty, and to stray out of the reach of his comprehension, since with him, there is no uncertainty even in the future, for there is nothing uncertain nor even future to God."
64,Section30Sent1,"It is plain therefore that the creator of all created things, and the maker of all the things that have ever been made, and the governor of all the things which are subject to"
65,Section30Sent2,"government, must of necessity be a being of universal knowledge; and he is in truth the father, and creator, and governor of all things in heaven and in the whole world; and indeed future events are overshadowed by the distance of future time, which is sometimes a short and sometimes a long interval."
66,Section31Sent1,"But God is the creator of time also; for he is the father of its father, and the father of time is the world, which made its own mother the creation of time, so that time stands towards"
67,Section31Sent2,"God in the relation of a grandson; for this world is a younger son of God, inasmuch as it is perceptible by the outward sense; for the only son he speaks of as older than the world, is idea,  and this is not perceptible by the intellect; but having thought the other worthy of the rights of primogeniture, he has decided that it shall remain with him;"
68,Section32Sent1,"therefore, this younger son, perceptible by the external senses being set in motion, has caused the nature of time to shine forth, and to become conspicuous, so that there is nothing future to God, who has the very boundaries of time subject to him; for their life is not time, but the beautiful model of time, eternity; and in eternity nothing is past and nothing is future, but everything is present only."
69,Section33Sent1,"Having therefore now sufficiently discussed the question of the living God never knowing repentance, it comes next in order for us to explain what is the meaning of the expression, ""God considered that he had made man upon the earth, and he thought within himself."""
70,Section34Sent1,"Then the creator of the world, having attached to himself the two most lasting powers of cogitation and deliberation—the one being a conception conceived within his own breast, and the other the discussion of such conception—and since he continually employs them for the contemplation of his own works, those things which do not leave their appointed station he praises for their obedience, but those which change their place he pursues with the punishment appointed for deserters;"
71,Section35Sent1,"for some bodies he has endowed with habit, others with nature, others with soul, and some with rational soul; for instance, he has bound stones and beams, which are torn from their kindred materials, with the most powerful bond of habit; and this habit is the inclination of the spirit to return to itself; for it begins at the middle and"
72,Section35Sent2,"proceeds onwards towards the extremities, and then when it has touched the extreme boundary, it turns back again, until it has again arrived at the same place from which it originally started."
73,Section36Sent1,"This is the continued unalterable course, up and down, of habit, which runners, imitating in their triennial festivals, in those great common spectacles of all men, display as a brilliant achievement, and a worthy subject of rivalry and contention."
74,Section37Sent1,"And he has given to plants a nature which he has combined of as many powers as possible, that is of the nutritive, and the changeable, and the forming power; for they are nourished when they have need of nourishment; and a proof of this is that those plants which are not irrigated waste away and are dried up, as on the other hand those which have water supplied to them do visibly grow, for those which for a time were mere creepers on the ground, by reason of their shortness, suddenly spring up and become very long branches."
75,Section37Sent2,And why need I speak of the changes which they undergo?
76,Section38Sent1,"for at the time of the winter solstice their leaves wither and fall to the ground; and the eyes, as they are called by the agricultural labourers, which appear on the young shoots, close up like the eyes of animals, and all the mouths which are calculated to send forth young buds, are bound up; their internal nature being at that time confined and quiet, in order that, when it has taken breath, like a wrestler who has gone through a little preliminary exercise, and having again collected its appropriate strength, it may return again to its customary operations."
77,Section38Sent2,"And this happens at the seasons of both spring and summer,"
78,Section39Sent1,"for then their nature, waking as it were out of a deep sleep, opens its eyes, and expands and widens its previously closed mouth; and then it brings forth all those things of which it was pregnant, leaves, and young shoots, and tendrils, and feelers, and fruit on all its branches; and then when these things have come to perfection it affords nourishment and food to them, as a mother does to her child by some invisible passages which are similar in principle to the breasts in women, and it never ceases to nourish them until the fruit be come to complete ripeness;"
79,Section40Sent1,"and that which is thoroughly ripe is then perfected, when, even if no one gathers it, it of its own accord hastens to separate itself from its kindred"
80,Section40Sent2,"branch, inasmuch as it no longer stands in need of nourishment from its parent, being able, if it should meet with a fitting soil, itself to sow and beget offspring resembling its own parents."
81,Section41Sent1,"And the Creator has made the soul to differ from nature in these things—in the outward sense, and imagination, and impetuosity; for plants are destitute of impetuosity and devoid of imagination, and without any participation in the outward sense."
82,Section41Sent2,"But every animal partakes of all these qualities above-mentioned, all together."
83,Section42Sent1,"Now the outward sense, as indeed its name shows, in some degree is a kind of insertion, placing the things that are made apparent to it in the mind; for in the mind, since that is the greatest store-house and receptacle for all things, is everything placed and treasured up which comes under the operation of the sense of seeing or hearing, or the other organs of the outward senses."
84,Section43Sent1,"And imagination is an impression of figures in the soul; for the things which each of the outward senses has brought in, like a ring or a seal, on them it imprints its own character."
85,Section43Sent2,"And the mind, being like wax, having received the impression, keeps it carefully in itself until forgetfulness, the enemy of memory, has smoothed off the edges of the impression, or else has rendered it dim, or perhaps has completely effaced it."
86,Section44Sent1,"And that which has been visible and has been impressed upon the soul at times affects the soul in a way consistent with itself, and at other times in a different way; and this passion to which it is subject is called appetite, which philosophers who define such things say is the first motion of the soul."
87,Section45Sent1,In such important points are animals superior to plants.
88,Section45Sent2,Let us now see in what man is superior to the rest of the animal creation.
89,Section45Sent3,"Man, then, has received this one extraordinary gift, intellect, which is accustomed to comprehend the nature of all bodies and of all things at the same time; for, as in the body, the sight is the most important faculty, and since in the universe the nature of light is the most preeminent thing, in the same manner that part of us which is entitled to the highest rank is the mind."
90,Section46Sent1,"For the mind is the sight of the soul, shining transcendently with its own rays, by which the great and dense darkness which ignorance of things sheds around is dissipated."
91,Section46Sent2,This species of soul is not composed of the same elements as
92,Section46Sent3,"those of which the other kinds were made, but it has received a purer and more excellent essence of which the divine natures were formed; on which account the intellect naturally appears to be the only thing in us which is imperishable,"
93,Section47Sent1,"for that is the only quality in us which the Father, who created us, thought deserving of freedom; and, unloosing the bonds of necessity, he let it go unrestrained, bestowing on it that most admirable gift and most connected with himself, the power, namely, of spontaneous will, as far as he was able to receive it; for the irrational animals, in whose soul there is not that especial gift tending to freedom, namely, mind, are put under the yoke and have bridles put in their mouths, and so are given unto men to be their slaves, as servants are given to their masters."
94,Section47Sent2,"But man, who has had bestowed on him a voluntary and self-impelling intellect, and who for the most part puts forth his energies in accordance with deliberate purpose, very properly receives blame for the offences which he designedly commits, and praise for the good actions which he intentionally performs."
95,Section48Sent1,"For, in the case of other plants and other animals, we cannot call either the good that is caused by them deserving of praise, nor the evil that they do deserving of blame; for all their motions in either direction, and, all their changes, have no design about them, but are involuntary."
96,Section48Sent2,"But the soul of man, being the only one which has received from God the power of voluntary motion, and which in this respect has been made to resemble God, and being as far as possible emancipated from the authority of that grievous and severe mistress, necessity, may rightly be visited with reproach if she does not pay due honour to the being who has emancipated her."
97,Section48Sent3,"And therefore, in such a case, she will most deservedly suffer the implacable punishment denounced against slavish and ungrateful minds."
98,Section49Sent1,"So that God ""considered"" and thought within himself, not now for the first time, but long ago, and with great steadiness and resolution, ""that he had made man;"" that is to say, he considered within himself what kind of being he had made him."
99,Section49Sent2,"For he had made him free from all bondage or restraint, able to exert his energies in accordance with his own will and deliberate purpose, on this account: that so knowing what things were good and what, on the contrary, were evil, and having arrived at a proper comprehension of what is honourable and what is disgraceful, and apprehending what things"
100,Section49Sent3,"are just and what unjust, and, in short, what things flow from virtue and what from wickedness, he might exercise a choice of the better objects and an avoidance of their opposites;"
101,Section50Sent1,"and this is the meaning of the oracle recorded in Deuteronomy, ""Behold, I have put before thy face life and death; good and evil."
102,Section50Sent2,"Do thou choose life."""
103,Section50Sent3,"Therefore he teaches us by this sentence both that men have a knowledge of good and of the contrary, evil, and that it is their duty to choose the better in preference to the worse, preserving reason within themselves as an incorruptible judge, to be guided by the arguments which sound sense suggests, and to reject those which are brought forward by the contrary power."
104,Section51Sent1,"Having now therefore explained these matters sufficiently, let us pass on to what comes next."
105,Section51Sent2,"And this is what follows: ""I will destroy,"" says God, ""the man whom I have made from off the face of the earth, from man to beast, from creeping things to the fowls of the air, because I have considered and repent that I have made them."""
106,Section52Sent1,"Now, some persons, when they hear the expressions which I have just cited, imagine that the living God is here giving away to anger and passion; but God is utterly inaccessible to any passion whatever."
107,Section52Sent2,"For it is the peculiar property of human weakness to be disquieted by any such feelings, but God has neither the irrational passions of the soul, nor are the parts and limits of the body in the least belonging to him."
108,Section52Sent3,"But, nevertheless, such things are spoken of with reference to God by the great lawgiver in an introductory sort of way, for the sake of admonishing those persons who could not be corrected otherwise."
109,Section53Sent1,"For of all the laws which are couched in the form of injunction or prohibition, and such alone are properly speaking laws; there are two principal positions laid down with respect to the great cause of all things: one, that God is not as a man; the other, that God is as a man."
110,Section54Sent1,"But the first of these assertions is confirmed by the most certain truth, while the latter is introduced for the instruction of the many."
111,Section54Sent2,"In reference to which, it is said concerning them, ""as a man would instruct his son."""
112,Section54Sent3,"And this is said for the sake of instruction and admonition, and not because he is really such by nature."
113,Section55Sent1,For of men some are attached to the service of the
114,Section55Sent2,"soul, and others to that of the body; now the companions of the soul, being able to associate with incorporeal natures, appreciable only by the intellect, do not compare the living God to any species of created beings; but, dissociating it with any idea of distinctive qualities (for this is what most especially contributes to his happiness and to his consummate felicity, to comprehend his naked existence without any connection with figure or character), they, I say, are content with the bare conception of his existence, and do not attempt to invest him with any form."
115,Section56Sent1,"But those who enter into agreements and alliances with the body, being unable to throw off the robes of the flesh, and to behold that nature, which alone of all natures has no need of anything, but is sufficient for itself, and simple, and unalloyed, and incapable of being compared with anything else, from the same notions of the cause of all things that they do of themselves; not considering that in the case of a being who exists through a concurrence of many faculties, he has need of many parts in order to supply the necessities of each of those faculties."
116,Section56Sent2,"But God, inasmuch as he is uncreated, and the Being who has brought all other things to creation, stood in need of none of those things which are usually added to creatures."
117,Section57Sent1,For what are we to say?
118,Section57Sent2,"Shall we say, if he is possessed of the different organic parts, that he has feet for the sake of walking?"
119,Section57Sent3,But where is he to walk who fills all places at once with his presence?
120,Section57Sent4,"And to whom is he to go, when there is no one of equal honour with himself?"
121,Section57Sent5,And why is he to walk?
122,Section57Sent6,It cannot be out of any regard for his health as we do.
123,Section57Sent7,"Again, are we to say that he has hands for the purpose of giving and taking?"
124,Section57Sent8,he never receives anything from any one.
125,Section57Sent9,"For in addition to the fact of his wanting nothing he actually has everything; and when he gives, he employs reason as the minister of his gifts, by whose agency also he created the world."
126,Section58Sent1,"Once more, he had no need of eyes, the organs without which there can be no comprehension of the light perceptible by the outward senses; but the light perceptible by the outward senses is a created light; and even before the creation God saw, using himself as light."
127,Section59Sent1,And why need we mention the organs of luxury?
128,Section59Sent2,"For if he has these organs, then he is"
129,Section59Sent3,"fed, and when he has satisfied himself he leaves off eating, and after he has left eating he wants food again; and I need not enumerate other particulars which are the necessary consequences of this; for these are the fabulous inventions of impious men, who represent God, in word indeed only as endued with human form, but in fact as influenced by human passions."
130,Section60Sent1,"Why, then, does Moses speak of the Uncreate as having feet and hands, and as coming in and as going out?"
131,Section60Sent2,And why does he speak of him as clothed in armour for the purpose of repelling his enemies?
132,Section60Sent3,"For he does speak of him as girding himself with a sword, and as using arrows, and winds, and destructive fire."
133,Section60Sent4,"And the poets say that the whirlwind and the thunderbolt, mentioning them under other names, are the weapons of the Cause of all things."
134,Section60Sent5,"Moreover, speaking of him as they would of men, they add jealousy, anger, passion, and other feelings like these."
135,Section60Sent6,"But to those who ask questions on these subjects, one may answer,"
136,Section61Sent1,"""My good men!"
137,Section61Sent2,"A man who would establish the most excellent system of laws, ought to keep one end constantly in view, namely, to do good to all who come within his reach."""
138,Section61Sent3,"Those, therefore, who have received a fortunate disposition, and an education in all respects blameless, finding the path of life which proceeds in this direction plain and straight, take truth with them as the companion of their journey; by which they are initiated in the true mysteries relating to the living God, and therefore they never attribute any of the properties of created beings to him."
139,Section62Sent1,"Now to these disciples, that principal assertion in the sacred oracles is especially well adapted, that ""God is not as man,"" but neither is he as heaven, nor as the world; for these species are endued with distinctive qualities, and they come under the perception of the outward senses."
140,Section62Sent2,"But he is not even comprehensible by the intellect, except merely as to his essence; for his existence, indeed, is a fact which we do comprehend concerning him, but beyond the fact of his existence, we can understand nothing."
141,Section63Sent1,"But those who have received a duller and more sluggish nature, and who have been wrongly brought up as children, and who are unable to see acutely, stand in need of physicians for law-givers, who may be able to devise an appropriate remedy for the existing complaint,"
142,Section64Sent1,"since a severe master is a beneficial thing for untractable and foolish servants; for they, fearing his inflictions and his threats, are chastened by fear, in spite of themselves."
143,Section64Sent2,"Let, therefore, all such men learn false terrors, by which they may be benefited if they cannot be led into the right way by truth."
144,Section65Sent1,"For in the case of men who are afflicted with dangerous illnesses, the most legitimate physicians do not venture to tell them the truth, knowing that by such conduct they will be rendered more desponding, and so that the disease will not be cured; but that by contrary language and comfort, they will bear the disease which presses upon them more easily, and the illness will be more likely to be allayed."
145,Section66Sent1,"For what man in his senses would say to a patient under his care, ""My good man, you shall have the knife applied to you, and cautery, and your limbs shall be amputated,"" even if such things were absolutely necessary to be endured?"
146,Section66Sent2,No man on earth would say so.
147,Section66Sent3,"For if he did, his patient would sink in his heart before the operations could be performed, and so receiving another disease in his soul, more grievous than that already existing in his body, he would resolutely renounce the cure; but if, on the other hand, through the deceit of the physician he is led to form a contrary expectation, he will submit to everything with a patient spirit, even though the means of his salvation may may be most painful."
148,Section67Sent1,"Therefore the lawgiver, being a most admirable physician of the passions and diseases of the soul, has proposed to himself one task and one end, namely, to eradicate the diseases of the mind by the roots, so that there may not be a single one left behind to put forth any shoot of incurable distemper."
149,Section68Sent1,"In this way, then, he hoped to be able to eradicate it, if he were to represent the Cause of all things as indulging in threats and indignation, and implacable anger, and, moreover, as employing defensive arms to ward off attacks, and to chastise the wicked; for the fool alone is corrected by such means:"
150,Section69Sent1,"and therefore it is that it appears to me that with these two principal assertions above mentioned, namely, that God is as a man and that God is not as a man, are connected two other principles consequent upon and connected with them, namely, that of fear and that of love; for I see that all the exhortations of the laws to piety, are referred either to the love or to the fear of the living God."
151,Section69Sent2,"To those, therefore, who do not"
152,Section69Sent3,"attribute either the parts or the passions of men to the living God, but who, as becomes the majesty of God, honour him in himself, and by himself alone, to love him is most natural; but to the others, it is most appropriate to fear him."
153,Section70Sent1,"Such, then, are the things which it was proper to premise before we entered upon the following investigation:—"
154,Section70Sent2,"But we must now go back again to the original consideration, according to which we were in doubt what the meaning is which is concealed under the expression, ""I was indignant that I had made them."""
155,Section70Sent3,Perhaps
156,Section70Sent4,"Moses here means to show, that bad men are made so by the anger of God, but good men by his grace; for immediately afterwards he proceeds to add, but ""Noah found grace in the eyes of the Lord."""
157,Section71Sent1,"But anger, which is a passion peculiar to man, is here spoken of with especial felicity, but still more metaphorically than the real truth, in order to the explanation of a matter which is extremely necessary, namely, to show that everything that we do through anger, or fear, or pain, or grief, or any other passion, is confessedly faulty and open to reproach; but all that we do in accordance with right reason and knowledge is praiseworthy."
158,Section72Sent1,"You see now what great caution he uses in speaking here, when he says, ""I was indignant that I had made them,"" not reversing the order of the words so as to say, ""Because I had made them I was indignant;"" for the latter expression would have become a person who repented of what he had done, an idea which is inconsistent with the nature of God, which foresees everything."
159,Section72Sent2,"But the other doctrine is a general one, being the expression of a man who means to explain by it that anger is the fountain of all sins, and reason the source of all good actions."
160,Section73Sent1,"But God, remembering his own perfect goodness in every particular, even if the whole or the greater part of mankind fall off from him by reason of the abundance and extravagance of their sins, stretching forth his right hand, his hand of salvation, supports man and raises him up, not permitting the whole race to be utterly destroyed and to perish everlastingly."
161,Section74Sent1,"On which account God now says, that Noah found grace in his sight, when all the rest of mankind appearing ungrateful were about to receive punishment, in order that he might mingle saving mercy with judgment against sinners."
162,Section74Sent2,"As the psalmist has said somewhere, ""My song shall be of mercy and judgment."""
163,Section75Sent1,"For if God were to choose to judge the race of mankind without mercy, he would pass on them a sentence of condemnation; since there has never been a single man who, by his own unassisted power, has run the whole course of his life, from the beginning to the end, without stumbling; but since some men have fallen into voluntary, and some into involuntary sins,"
164,Section76Sent1,"that therefore the human race might still subsist, even though many of the subordinate members of it go to destruction."
165,Section76Sent2,"God mingles mercy with his justice, which he exercises towards the good actions of even the unworthy; and he not only pities them while judging, but judges them while pitying them, for mercy is older than justice in his sight, inasmuch as he knew the man who deserved punishment, not after he had passed sentence on him, but also before sentence."
166,Section77Sent1,"On which account he says in another passage, ""The cup is in the hand of the Lord; full of the mixture of unmixed wine;""  and yet that which is mixed is not unmixed; but these words are spoken in a sense in the strictest accordance with natural philosophy and in one perfectly consistent with what has been said before; for God exerts his power in an untempered degree towards himself, but in a mixed character towards his creatures; for it is impossible for a mortal nature to endure his power unmitigated."
167,Section78Sent1,Do you think that you would be unable to look at the unmodified light of the sun?
168,Section78Sent2,"If you were to try to do so, your sight would be extinguished by the brilliancy of his rays, and be wholly blinded by a close approach to that luminary, before it could perceive anything, and yet the sun is only one of the works of God, a portion of the heaven, a fragment of compressed aether, but you are nevertheless able to gaze upon those uncreated powers which exist around him, and emit the most dazzling light, without any veil or modification."
169,Section79Sent1,"As, therefore, the sun extends his rays from heaven to the boundaries of the earth, tempering and dissolving the exceeding violence of the heat that is in them by cool air, for he mixes his rays with that, in order that that portion of them which gives light being separated from that portion which gives heat, he may remit somewhat of his power of burning,"
170,Section79Sent2,"but retain the power by which he gives light, and so be received with welcome, when meeting that kindred and friendly light which is situated in the eyes of man; for the meeting of these two lights in the same place, coming from an opposite direction, and the reception of the one by the other, is what causes that comprehension which we arrive at by our faculty of sight: but what mortal could possibly receive in this manner the knowledge, and wisdom, and prudence, and justice, and all the other virtues of God, in an unalloyed state?"
171,Section79Sent3,"The whole heaven, the whole world, could not do so."
172,Section80Sent1,"Therefore the Creator, knowing the way in which he exceeded in all things that were most excellent, and the inherent natural weakness of created beings, even though they boast loudly, does not think either to benefit them or to chastise them to the extremity of his power, but only as far as he sees that those who are to be the objects of his benefits or of his chastisements have power to receive either."
173,Section81Sent1,"If, then, we are able to drink of and to enjoy a gentle and moderate mixture of his powers, we might receive sufficient happiness therefrom, than which the race of man ought not to seek to receive any more complete enjoyment."
174,Section81Sent2,We have now explained what the mixed and unmixed powers and what those really supreme faculties are which exist in the living God alone.
175,Section82Sent1,"And similar to what has been previously said, is that passage which occurs in another place, ""God spake once, and twice I have also heard the same."""
176,Section82Sent2,"The expression ""once"" resembles the unmixed power, for the unmixed power is the unit, and the unit is the unmixed power; but the ""twice"" resembles the mixed power, for neither one nor the other is a simple thing, inasmuch as it admits of combination or of division."
177,Section83Sent1,"God, therefore, utters unmixed units: for the word which he utters is not a beating of the air, being absolutely mingled with nothing else whatever, but it is incorporeal and naked, in no respect different from the unit."
178,Section83Sent2,But we hear by the number two;
179,Section84Sent1,"for the breath being sent from the dominant part of us through the artery called the trachea, is formed in the mouth by the tongue, as by a kind of workman, and being borne outward, and mingled with its kindred air, and having struck it thus harmoniously, completes the mixture of the two"
