,ID,StringText
16,Section5Sent1,"ὅσῳ τοίνυν ψυχὴ σώματος κρείττων, τοσούτῳ καὶ νοῦς ὀφθαλμῶν ἀμείνων·
ὃς εἴπερ ἀπήμων εἴη καὶ ἀζήμιος πρὸς μηδενὸς τῶν μέθην παράφορον
ἐργαζομένων ἀδικημάτων ἢ παθῶν πιεσθείς,"
17,Section5Sent2,"ὕπνῳ μὲν ἀποτάξεται
λήθην καὶ ὄκνον ἐμποιοῦντι τῶν πρακτέων,"
18,Section5Sent3,"ἐγρήγορσιν δὲ ἀσπασάμενος
πρὸς τὰ θέας ἄξια πάντα ὀξυδορκήσει, μνήμαις μὲν ὑποβαλλούσαις ἐγειρόμενος, 
πράξεσι δὲ τοῖς γνωσθεῖσιν ἑπομέναις χρώμενος."
19,Section6Sent1,Τοῦ μὲν δὴ νήφοντος κατάστασίς ἐστι τοιαύτη.
20,Section6Sent2,"„νεώτερον„ δ’
ὅταν φῇ „υἱόν“, οὐχ ἡλικίας ὄνομα ἀναγράφει,"
21,Section6Sent3,"νεωτεροποιίαν δὲ ἀγαπῶντος ἐμφαίνει τρόπου διάθεσιν. ἐπεὶ πῶς ἂν ἢ τὰ ἀθέατα κατιδεῖν
παρὰ νόμον καὶ δίκην ἐβιάσατο ἢ ἐκλαλῆσαι τὰ ὀφείλοντα ἡσυχάζεσθαι 
ἢ εἰς τοὐμφανὲς  προενεγκεῖν τὰ δυνάμενα οἴκοι συσκιάζεσθαι καὶ τοὺς
ψυχῆς ὅρους μὴ ὑπερβαίνειν, εἰ μὴ νεωτέρων πραγμάτων ἥπτετο γελῶν
τὰ ἑτέροις συμπίπτοντα, δέον ἐπιστένειν καὶ μὴ χλευάζειν ἐφ’ οἷς εἰκὸς
 ἦν καὶ εὐλαβούμενον τὸ μέλλον σκυθρωπάζειν"
22,Section6Sent4,;
23,Section7Sent1,"πολλαχοῦ μέντοι τῆς
νομοθεσίας καὶ τοὺς ἡλικίᾳ προήκοντας νέους καὶ τοὺς μηδέπω  
γεγηρακότας ἔμπαλιν ὀνομάζει πρεσβυτέρους, οὐκ εἰς πολυετίαν ἀφορῶν ἢ βραχὺν
καὶ μήκιστον χρόνον, ἀλλ’ εἰς ψυχῆς δυνάμεις κινουμένης εὖ τε καὶ
 χεῖρον"
24,Section7Sent2,·
25,Section8Sent1,"τὸν γοῦν Ἰσμαὴλ εἰκοσαετίαν ἤδη που βεβιωκότα σχεδὸν κατὰ
τὴν πρὸς τὸν ἐν ἀρεταῖς τέλειον Ἰσαὰκ σύγκρισιν ὀνομάζει παιδίον·"
26,Section8Sent2,"„ἔλαβε„ γάρ φησιν „ἄρτους καὶ ἀσκὸν ὕδατος καὶ ἔδωκεν Ἄγαρ, καὶ 
ἐπέθηκεν ἐπὶ τὸν ὦμον καὶ τὸ παιδίον“, ἡνίκα αὐτοὺς οἴκοθεν Ἀβραὰμ
ἐξέπεμψε, καὶ πάλιν „ἔρριψε τὸ παιδίον"
27,Section8Sent3,ὑποκάτω μιᾶς ἐλάτης
28,Section8Sent4,"„, καὶ „οὐ
μὴ ἴδω τὸν θάνατον τοῦ παιδίου„ (Gen. 21, 14 — 16)· καίτοι πρὸ μὲν
τῆς γενέσεως Ἰσαὰκ τρισκαίδεκα γεγονὼς ἐτῶν Ἰσμαὴλ περιτέτμηται
(Gen. 17,25),"
29,Section8Sent5,περὶ δὲ τὴν ἑπταέτιν ἡλικίαν παυσαμένου τῆς ἐν γάλακτι
30,Section8Sent6,"τροφῆς ἐκείνου τῷ τὴν ἐν παιδιαῖς ἰσότητα φέρεσθαι νόθος γνησίῳ
 | φυγαδεύεται σὺν τῇ τεκούσῃ."
31,Section9Sent1,ἀλλ’ ὅμως παιδίον νεανίας ὢν ἤδη καλεῖται ὁ σοφιστὴς ἀντεξεταζόμενος σοφῷ·
32,Section9Sent2,"σοφίαν μὲν γὰρ Ἰσαάκ,
σοφιστείαν δὲ Ἰσμαὴλ κεκλήρωται, ὡς, ἐπειδὰν ἑκάτερον χαρακτηρίζωμεν,
  ἐν τοῖς ἰδίᾳ λόγοις ἐπιδείκνυμεν."
33,Section9Sent3,"ὃν γὰρ ἔχει λόγον κομιδῇ
νήπιον παιδίον πρὸς ἄνδρα τέλειον, τοῦτον καὶ σοφιστὴς πρὸς σοφὸν καὶ
τὰ ἐγκύκλια τῶν μαθημάτων πρὸς τὰς ἐν ἀρεταῖς ἐπιστήμας."
34,Section10Sent1,"καὶ ἐν ᾠδῇ μέντοι μείζονι τὸν λεὼν ἅπαντα, ὁπότε νεωτερίζοι, τὸ τῆς
ἄφρονος καὶ νηπίας ὄνομα ἡλικίας, τέκνα, καλεῖ·"
35,Section10Sent2,"„δίκαιος„ γάρ φησι
 „καὶ ὅσιος ὁ κύριος· ἥμαρτον οὐκ αὐτῷ τέκνα μωμητά· γενεὰ σκολιὰ
καὶ διεστραμμένη, ταῦτα κυρίῳ ἀνταποδίδοτε; οὕτως λαὸς μωρὸς καὶ
οὐχὶ σοφός;„ (Deut. 32, 4 — 6)."
36,Section11Sent1,"οὐκοῦν τέκνα ἐναργῶς ὠνόμακε τοὺς μώμους ἔχοντας ἄνδρας ἐν ψυχῇ καὶ μωρίᾳ καὶ ἀνοίᾳ τὰ πολλὰ σφαλλομένους
ἐν ταῖς κατὰ τὸν ὀρθὸν βίον πράξεσιν, οὐκ εἰς τὰς ἐν παισὶ
 σώματος ἡλικίας ἀπιδών, ἀλλ’ εἰς τὸ τῆς διανοίας ἀλόγιστον καὶ πρὸς
ἀλήθειαν βρεφῶδες."
37,Section12Sent1,"οὕτως μέντοι καὶ Ῥαχήλ, ἡ σώματος εὐμορφία, νεωτέρα Λείας, τοῦ κατὰ ψυχὴν κάλλους, ἀναγράφεται·"
38,Section12Sent2,"ἡ μὲν γὰρ θνητή,
τὸ δ’ ἐστὶν ἀθάνατον,"
39,Section12Sent3,"καὶ ὅσα μέντοι τίμια πρὸς αἴσθησιν, ἑνὸς μόνου
τοῦ κατὰ ψυχὴν κάλλους ἀτελέστερα. οἷς ἀκολουθεῖ καὶ τὸν Ἰωσὴφ
 νέον τε καὶ νεώτατον αἰεὶ λέγεσθαι· καὶ γάρ, ὅταν ἐπιστατῇ τῆς ποίμνης
μετὰ τῶν νόθων ἀδελφῶν, νέος προσαγορεύεται (Gen. 37, 2),"
40,Section12Sent4,"καὶ ὅταν
εὔχηται ὁ πατὴρ αὐτῷ, φησίν· „υἱὸς ηὐξημένος νεώτατος"
41,Section12Sent5,"πρὸς μὲ ἀνάστρεψον“ (Gen. 49, 22)."
42,Section13Sent1,"οὗτος δέ ἐστιν ὁ τῆς περὶ τὸ σῶμα ἁπάσης ὑπέρμαχος δυνάμεως καὶ ὁ τῆς τῶν ἐκτὸς ἀφθονίας ἀκολάκευτος ἑταῖρος,
 ὁ τῆς πρεσβυτέρας ψυχῆς πρεσβύτερον καὶ τιμιώτερον ἀγαθὸν μήπω
τέλειον εὑρημένος."
43,Section13Sent2,"εἰ γὰρ εὕρητο, κἂν ὅλην Αἴγυπτον ἀμεταστρεπτὶ
φεύγων ᾤχετο·"
44,Section13Sent3,νυνὶ δὲ ἐπὶ τῷ τρέφειν αὐτὴν καὶ τιθηνοκομεῖν μάλιστα
45,Section13Sent4,"σεμνύνεται, ἧς τὸ μάχιμον καὶ ἡγεμονεῦον ὅταν ἴδῃ ὁ ὁρῶν καταπεποντωμένον
 καὶ διεφθαρμένον, ὕμνον εἰς τὸν θεὸν ᾄδει."
46,Section14Sent1,"νέος μὲν οὖν
τρόπος ὁ μήπω δυνάμενος μετὰ τῶν γνησίων ἀδελφῶν ποιμαίνειν, τὸ δ’
ἐστὶ τῆς κατὰ ψυχὴν ἀλόγου φύσεως ἄρχειν τε καὶ ἐπιτροπεύειν, ἀλλ’
ἔτι μετὰ τῶν νόθων, οἷς τὰ δοκήσει πρὸ τῶν γνησίων καὶ τῷ εἶναι 
 παραριθμουμένων ἀγαθῶν"
47,Section15Sent1,"νεώτατος δέ, κἂν ἐπίδοσιν καὶ
αὔξησιν πρὸς τὸ ἄμεινον λάβῃ, παρὰ τῷ τελείῳ νενόμισται μόνον ἀγαθὸν
ἡγουμένῳ τὸ καλόν· οὗ χάριν προτρέπων φησί·"
48,Section15Sent2,"„πρὸς μὲ ἀνάστρεψον,“
ἴσον τῷ πρεσβυτέρας γνώμης ὀρέχθητι,"
49,Section15Sent3,"μὴ πάντα νεωτέριζε, ἤδη ποτὲ
τὴν ἀρετὴν δι’ αὐτὴν μόνην   στέρξον, μὴ καθάπερ παῖς ἄφρων τῇ τῶν
τυχηρῶν λαμπρότητι περιαυγαζόμενος ἀπάτης καὶ ψευδοῦς δόξης"
50,Section16Sent1,ἀναπίμπλασο.
51,Section16Sent2,"ὡς μὲν τοίνυν πολλαχοῦ νέον οὐκ εἰς τὴν σώματος
ἀκμήν, ἀλλ’ εἰς τὴν ψυχῆς νεωτεροποιίαν ἀφορῶν εἴωθε καλεῖν, ἐπιδέδεικται."
52,Section16Sent3,"ὡς δὲ καὶ πρεσβύτερον οὐ τὸν γήρᾳ κατεσχημένον, ἀλλὰ τὸν
 γέρως καὶ τιμῆς ἄξιον ὀνομάζει, δηλώσομεν."
53,Section17Sent1,τίς οὖν ἀγνοεῖ τῶν
54,Section17Sent2,"ἐντετυχηκότων ταῖς ἱερωτάταις βίβλοις, ὅτι σχεδὸν τῶν προγόνων ἑαυτοῦ
πάντων ὁ σοφὸς Ἀβραὰμ ὀλιγοχρονιώτατος εἰσάγεται; κἀκείνων μέν,
οἶμαι, οἳ μακροβιώτατοι γεγόνασιν, οὐδὲ εἷς,"
55,Section17Sent3,"οὑτοσὶ δὲ ἀναγέγραπται
πρεσβύτερος· φασὶ γοῦν οἱ χρησμοί, ὅτι „Ἀβραὰμ ἦν πρεσβύτερος
 προβεβηκὼς καὶ κύριος εὐλόγησε τὸν Ἀβραὰμ κατὰ πάντα„ (Gen. 24,1)."
56,Section18Sent1,"τοῦτό μοι δοκεῖ τὸ προκείμενον αἰτίας ἀπόδοσις εἶναι,"
57,Section18Sent2,δι’ ἣν πρεσβύτερος ἐλέχθη ὁ σοφός·
58,Section18Sent3,"ἐπιφροσύνῃ γὰρ θεοῦ τὸ λογικὸν τῆς ψυχῆς
μέρος ὅταν εὖ διατεθῇ καὶ μὴ καθ’ ἓν εἶδος ἀλλὰ κατὰ πάσας τὰς
ἐπιβολὰς εὐλογιστῇ, πρεσβυτέρᾳ χρώμενον γνώμῃ καὶ αὐτὸ δήπου
 πρεσβύτερόν ἐστιν."
59,Section19Sent1,οὕτως καὶ τοὺς συνέδρους τοῦ θεοφιλοῦς τὸν δέκα ἑβδομάδων ἀριθμὸν εἰληχότας πρεσβυτέρους ὀνομάζειν ἔθος· λέγεται γάρ·
60,Section19Sent2,"„συνάγαγέ μοι ἑβδομήκοντα ἄνδρας ἀπὸ τῶν πρεσβυτέρων Ἰσραήλ, οὓς
αὐτὸς σὺ οἶδας ὅτι οὗτοί εἰσι πρεσβύτεροι„ (Num. 11, 16)."
61,Section20Sent1,"οὐκοῦν οὐ τοὺς ὑπὸ τῶν τυχόντων γέροντας νομιζομένους ὡς ἱεροφάντας, ἀλλ’
 οὓς ὁ σοφὸς οἶδε μόνος, τῆς τῶν πρεσβυτέρων ἠξίωσε προσρήσεως·"
62,Section20Sent2,"οὓς
μὲν γὰρ ἂν οὗτος ἀποδοκιμάσῃ καθάπερ ἀργυραμοιβὸς ἀγαθὸς ἐκ τοῦ
τῆς ἀρετῆς νομίσματος, κεκιβδηλευμένοι νεωτεροποιοὶ τὰς ψυχὰς ἅπαντες·"
63,Section20Sent3,"οὓς δ’ ἂν γνωρίμους ἐθελήσῃ ποιήσασθαι, δόκιμοί τε καὶ τὸ φρόνημα
πρεσβύτεροι κατὰ τὸ ἀναγκαῖόν εἰσιν."
64,Section21Sent1,ἑνὶ μέντοι νόμου διατάγματι  τοῖς ἀκούειν ἐπισταμένοις ἑκάτερον ὧν εἶπον
65,Section21Sent2,ἐναργέστερον φανεῖται δεδηλωκώς·
66,Section21Sent3,"„ἐὰν γὰρ γένωνται„ φησίν „ἀνθρώπῳ δύο γυναῖκες, ἠγαπημένη
καὶ μισουμένη, καὶ τέκωσιν αὐτῷ ἡ ἠγαπημένη καὶ ἡ μισουμένη, καὶ"
67,Section21Sent4,"γένηται υἱὸς πρωτότοκος τῆς μισουμένης, ᾗ ἂν ἡμέρᾳ κληροδοτῇ τοῖς
| υἱοῖς τὰ ὑπάρχοντα, οὐ δυνήσεται πρωτοτοκεῦσαι τῷ υἱῷ τῆς ἠγαπημένης
ὑπεριδὼν τὸν υἱὸν τῆς μισουμένης τὸν πρωτότοκον· ἀλλὰ τὸν πρωτότοκον
υἱὸν τῆς μισουμένης ἐπιγνώσεται, δοῦναι αὐτῷ διπλᾶ ἀπὸ πάντων
ὧν ἐὰν εὑρεθῇ αὐτῷ, ὅτι οὗτός ἐστιν ἀρχὴ τέκνων αὐτοῦ καὶ τούτῳ 
 καθήκει τὰ πρωτοτόκια“"
68,Section21Sent5,"(Deut. 21,15 — 17)."
69,Section22Sent1,"παρατετήρηκας ἤδη, ὅτι
τὸν μὲν τῆς στεργομένης υἱὸν οὐδέποτε πρωτότοκον ἢ πρεσβύτερον καλεῖ,"
70,Section22Sent2,"τὸν δὲ τῆς μισουμένης πολλάκις· καίτοι τοῦ μὲν τὴν γένεσιν προτέρου,
τοῦ δὲ ἐκ τῆς στυγουμένης ὑστέρου δεδήλωκεν εὐθὺς ἀρχόμενος τῆς
προστάξεως·"
71,Section22Sent3,"„ἐὰν γὰρ τέκωσι„ φησίν „ἡ ἠγαπημένη καὶ ἡ μισουμένη.“ 
ἀλλ’ ὅμως τὸ μὲν τῆς προτέρας γέννημα, κἂν πολυχρονιώτερον ᾖ, νεώτερον
παρ’ ὀρθῷ λόγῳ δικάζοντι νενόμισται,"
72,Section22Sent4,"τὸ δὲ τῆς ὑστέρας, κἂν ἐν
τοῖς κατὰ τὴν γένεσιν χρόνοις ὑστερίζῃ, τῆς μείζονος καὶ πρεσβυτέρας
 μοίρας ἠξίωται. διὰ τί;"
73,Section23Sent1,"ὅτι τῶν γυναικῶν τὴν μὲν στεργομένην ἡδονῆς,
τὴν δὲ στυγουμένην φρονήσεως εἶναί φαμεν σύμβολον·"
74,Section23Sent2,"τῆς μὲν γὰρ ὁ 
πολὺς ὅμιλος ἀνθρώπων τὴν συνουσίαν ὑπερφυῶς ἀγαπᾷ δελέατα καὶ
φίλτρα ἐξ ἑαυτῆς ἐπαγωγότατα ἐνδιδούσης ἀπὸ γενέσεως ἀρχῆς ἄχρι
πανυστάτου γήρως,"
75,Section23Sent3,"τῆς δὲ ἐκτόπως τὸ αὐστηρὸν καὶ περίσεμνον διαμεμίσηκε
καθάπερ οἱ ἄφρονες παῖδες τὰς τῶν γονέων καὶ τρεφόντων ὠφελιμωτάτας
 μὲν ἀτερπεστάτας δὲ ὑφηγήσεις."
76,Section24Sent1,"τίκτουσι δ’ ἀμφότεραι, ἡ 
μὲν τὸν φιλήδονον, ἡ δ’ αὖ τὸν φιλάρετον ἐν ψυχῇ τρόπον."
77,Section24Sent2,"ἀλλ’ ὁ
μὲν φιλήδονος ἀτελὴς καὶ ὄντως ἀεὶ παῖς ἐστι, κἂν εἰς πολυετίας αἰῶνα
μήκιστον ἀφίκηται,"
78,Section24Sent3,"ὁ δ’ αὖ φιλάρετος ἐν γερουσίᾳ τῆς φρονήσεως ἐξ ἔτι
 σπαργάνων, τὸ τοῦ λόγου δὴ τοῦτο, ἀγήρως ὢν τάττεται"
79,Section24Sent4,·
80,Section25Sent1,"παρὸ καὶ λίαν
ἐμφαντικῶς εἴρηκεν ἐπὶ τοῦ τῆς μισουμένης ὑπὸ τῶν πολλῶν ἀρετῆς 
γεγονότος, ὅτι „οὗτός ἐστιν ἀρχὴ τέκνων“, καὶ τάξει καὶ ἡγεμονίᾳ δήπου
πρῶτος ὤν, “καὶ τούτῳ καθήκει τὰ πρωτοτόκια“ νόμῳ φύσεως,"
81,Section25Sent2,οὐκ
82,Section26Sent1,ἀνομίᾳ τῇ παρ’ ἀνθρώποις.
83,Section26Sent2,"ἑπόμενος οὖν αὐτῷ καὶ ὥσπερ ἐπὶ
προτεθέντα σκοπὸν ἀφιεὶς εὐστόχως τὰ βέλη κατὰ ἀκολουθίαν εἰσάγει"
84,Section26Sent3,"τὸν Ἰακὼβ γενέσει μὲν τοῦ Ἠσαῦ νεώτερον — ὅτι ἀφροσύνη μὲν ἐκ πρώτης
ἡλικίας ἐστὶν ἡμῖν σύντροφος,"
85,Section26Sent4,ὀψίγονος δ’ ὁ τοῦ καλοῦ ζῆλος
86,Section26Sent5,"—,"
87,Section26Sent6,"δυνάμει
δὲ πρεσβύτερον· παρὸ καὶ τῶν πρωτοτοκίων"
88,Section26Sent7,"ὁ μὲν Ἠσαῦ ἐξίσταται,"
89,Section26Sent8,μεταποιεῖται δ’ οὗτος εἰκότως.
90,Section27Sent1,"τούτοις συνᾴδει καὶ τὰ ἐπὶ τῶν υἱῶν  Ἰωσὴφ ἐκ πολλῆς περισκέψεως ἀνεζητημένα, ἡνίκα ἐνθουσιῶν ὁ σοφὸς
ἀντικρὺς παρεστηκότων οὐκ ἐπιτίθησι ταῖς κεφαλαῖς ἐξ ἐναντίας καὶ
κατ’ εὐθὺ τὰς χεῖρας ἐπενεγκών, ἀλλ’ ἐναλλάξας, ὅπως τῇ μὲν εὐωνύμῳ
τοῦ πρεσβυτέρου δοκοῦντος εἶναι, τοῦ δὲ νεωτέρου τῇ δεξιᾷ ψαύσῃ (Gen.
48, 13. 14)."
91,Section28Sent1,"καλεῖται δ’ ὁ μὲν [ἐν] γενέσει πρεσβύτερος Μανασσῆς,"
92,Section28Sent2,ὁ δὲ  νεώτερος Ἐφραΐμ·
93,Section28Sent3,"ταῦτα δ’ εἰ μεταληφθείη τὰ ὀνόματα εἰς Ἑλλάδα
γλῶτταν, μνήμης καὶ ἀναμνήσεως εὑρεθήσεται σύμβολα·"
94,Section28Sent4,"ἑρμηνεύεται γὰρ
  Μανασσῆς μὲν „ἐκ λήθης„ — τὸ δ’ ἐστὶν ὀνόματι ἑτέρῳ καλούμενον
ἀνάμνησις·"
95,Section28Sent5,"ὁ γὰρ ὧν ἐπελάθετο εἰς ἀνάμνησιν ἐρχόμενος ἔξω πρόεισι τῆς
λήθης"
96,Section28Sent6,"—,"
97,Section28Sent7,"Ἐφραῒμ δὲ καρποφορία, μνήμης πρόσρησις οἰκειοτάτη, διότι
 καρπὸς ὠφελιμώτατος καὶ τῷ ὄντι ἐδώδιμος ψυχαῖς τὸ ἄληστον ἐν"
98,Section29Sent1,μνήμαις ἀδιαστάτοις.
99,Section29Sent2,"μνῆμαι μὲν οὖν ἠνδρωμένοις ἤδη καὶ παγίοις συντυγχάνουσι, παρὸ καὶ νεώτεραι ἐνομίσθησαν ὀψὲ φυόμεναι·"
100,Section29Sent3,"λήθη δὲ καὶ ἀνάμνησις ἐπαλλήλως σχεδὸν ἐκ πρώτης ἡλικίας ἑκάστῳ σύνεισιν, οὗ ἕνεκα
τὰ χρόνου πρεσβεῖα εὕρηνται καὶ ἐπ’ εὐωνύμοις παρὰ σοφῷ ταξιαρχοῦντι
 τάττονται·"
101,Section29Sent4,"τῶν δὲ ἀρετῆς αἱ μνῆμαι κοινωνήσουσι πρεσβείων, ἃς ὁ θεοφιλὴς δεξιωσάμενος τῆς ἀμείνονος παρ’ ἑαυτῷ μοίρας ἀξιώσει."
102,Section30Sent1,Νήψας οὖν ὁ δίκαιος καὶ γνοὺς ὅσα „ἐποίησεν αὐτῷ ὁ νεώτερος αὐτοῦ υἱὸς„ ἀρὰς χαλεπωτάτας τίθεται·
103,Section30Sent2,"τῷ γὰρ ὄντι ὅταν ὁ νοῦς νήψῃ,
κατὰ τὸ ἀκόλουθον εὐθὺς αἰσθάνεται ὅσα ἡ νεωτεροποιὸς ἐν αὐτῷ κακία
 πρότερον εἰργάζετο, ἃ μεθύων ἀδυνάτως καταλαβεῖν εἶχε."
104,Section31Sent1,"τίνι μέντοι καταρᾶται, σκεπτέον·"
105,Section31Sent2,"ἓν γάρ τι καὶ τοῦτο τῶν ἐρεύνης ἀξίων
ἐστίν, ἐπειδήπερ οὐ τῷ δοκοῦντι ἡμαρτηκέναι παιδί, ἀλλὰ τῷ ἐκείνου
μὲν υἱῷ, ἑαυτοῦ δὲ υἱωνῷ, οὗ φανερὸν οὐδὲν εἴς γε τὸ παρὸν ἀδίκημα,"
106,Section31Sent3,"οὐ μικρὸν οὐ μέγα, δεδήλωκεν·"
107,Section32Sent1,"ὁ μὲν γὰρ ἐκ περιεργίας ἰδεῖν τὸν πατέρα
γυμνὸν ἐθελήσας καὶ γελάσας ἃ εἶδε καὶ ἐκλαλήσας τὰ δεόντως ἡσυχασθέντα
ὁ υἱὸς ἦν τοῦ Νῶε Χάμ,"
108,Section32Sent2,"ὁ δὲ ἐφ’ οἷς ἕτερος ἠδίκησε τὰς
αἰτίας ἔχων καὶ τὰς ἀρὰς καρπούμενος Χαναάν ἐστι·"
109,Section32Sent3,"λέγεται γὰρ „ἐπικατάρατος
Χαναάν· παῖς οἰκέτης [δοῦλος δούλων] ἔσται τοῖς ἀδελφοῖς 
 αὐτοῦ“"
110,Section32Sent4,"(Gen. 9, 25)."
111,Section32Sent5,"τί γὰρ ἡμάρτηκεν, ὡς ἔφην, οὗτος;"
112,Section33Sent1,"ἀλλ’ ἐσκέψαντο
μὲν ἐφ’ ἑαυτῶν ἴσως οἷς ἔθος ἀκριβοῦν τὰς ῥητὰς καὶ προχείρους
ἀποδόσεις ἐν τοῖς νόμοις·"
113,Section33Sent2,"ἡμεῖς δὲ πειθόμενοι τῷ ὑποβάλλοντι
ὀρθῷ λόγῳ τὴν ἐγκειμένην ἀπόδοσιν διερμηνεύσωμεν ἐκεῖνα ἀναγκαίως"
114,Section34Sent1,προειπόντες·  σχέσις καὶ κίνησις διαφέρουσιν ἀλλήλων·
115,Section34Sent2,"ἡ μὲν γάρ 
ἐστιν ἠρεμία,"
116,Section34Sent3,"φορὰ δὲ ἡ κίνησις· ἧς εἴδη δύο, τὸ μὲν μεταβατικόν, τὸ
δὲ περὶ τὸν αὐτὸν τόπον εἰλούμενον."
117,Section34Sent4,"σχέσει μὲν οὖν | ἀδελφὸν ἕξις,"
118,Section34Sent5,κινήσει δ’ ἐνέργεια.
119,Section35Sent1,"τὸ δὲ λεγόμενον παραδείγματι οἰκείῳ γνωριμώτερον
γένοιτ’ ἄν· τέκτονα καὶ ζωγράφον καὶ γεωργὸν καὶ μουσικὸν καὶ τοὺς
ἄλλους τεχνίτας, κἂν ἡσυχίαν ἄγωσι μηδὲν τῶν κατὰ τὰς τέχνας ἐνεργοῦντες, 
οὐδὲν ἧττον τοῖς εἰρημένοις ἔθος καλεῖν ὀνόμασιν, ἐπεὶ τὴν ἐν
 ἑκάστοις ἐμπειρίαν καὶ ἐπιστήμην ἀνειληφότες ἔχουσιν."
120,Section36Sent1,"ἐπειδὰν δὲ ὁ
τεκτονικὸς ξύλων ὕλην ἐργάζηται λαβών,"
121,Section36Sent2,"ὁ δὲ ζωγράφος τὰ οἰκεῖα κερασάμενος
χρώματα ἐπὶ τοῦ πίνακος διαγράφῃ τοὺς τύπους ὧν ἂν διανοῆται,"
122,Section36Sent3,"ὁ δ’ αὖ γεωργὸς ἀνατέμνων γῆς αὔλακας καταβάλλῃ τὰ σπέρματα, 
κληματίδας δὲ καὶ μοσχεύματα δένδρων ἐμφυτεύῃ,"
123,Section36Sent4,"ἅμα δὲ τροφὴν
ἀναγκαιοτάτην ἄρδῃ καὶ ἐποχετεύῃ τοῖς φυτευθεῖσι καὶ τοῖς ἄλλοις ὅσα
γεωργικὰ πᾶσιν ἐγχειρῇ,"
124,Section36Sent5,"ὁ δ’ αὖ μουσικὸς αὐλοῖς καὶ κιθάραις καὶ τοῖς
ἄλλοις ὀργάνοις μέτρα καὶ ῥυθμοὺς καὶ πάσας μέλους ἰδέας ἁρμόττῃ"
