,ID,StringText
48,Section24Sent2,"For it is said, ""I will take of my spirit which is upon thee, and I will pour it upon the seventy elders."""
49,Section25Sent1,"But think not that thus this taking away, could be by means of cutting off or separation; but it is here, as is the case in an operation effected by fire, which can light ten thousand torches, without itself being diminished the least atom, or ceasing to remain as it was before."
50,Section25Sent2,Something like this also is the nature of knowledge.
51,Section25Sent3,"For though it has made all its pupils, and all who have become acquainted with it, learned, still it is in no degree diminished itself, but very often it even becomes improved, just as, they say, that fountains sometimes are by being drained dry; for, it is said, that they sometimes become sweeter by such a process."
52,Section26Sent1,"For continual association with others, engendering diligence and practise, gradually works out entire perfection."
53,Section26Sent2,"If, then, the individual spirit of Moses, or of any other creature, was about to be distributed to so great a multitude of pupils, then, if it were divided into such a number of small portions, it would be diminished."
54,Section27Sent1,"But now, the spirit which is upon him is the wise, the divine, the indivisible, the undistributable, the good spirit, the spirit which is everywhere diffused, so as to fill the universe, which, while it benefits others, is not injured by having a participation in it given to another, and if added"
55,Section27Sent2,"to something else, either as to its understanding, or its knowledge, or its wisdom."
56,Section28Sent1,"On which account, it is possible that the spirit of God may remain in the soul, but that it should remain for ever is impossible, as we have said."
57,Section28Sent2,And why need we wonder?
58,Section28Sent3,"since there is no other thing whatever, the possession of which, is stable and lasting; but mortal affairs are continually wavering in the scale, and inclining first to one side, and then to the other, and liable at different times to different changes."
59,Section29Sent1,"And the greatest cause of our ignorance is the flesh, and our inseparable connection with the flesh."
60,Section29Sent2,"And this, Moses represents God as admitting, where he says that, ""Because they are flesh,"" the spirit of God cannot abide in them."
61,Section29Sent3,"And yet marriage and the rearing of children, and the furnishing of necessary things, and ingloriousness conjoined with a want of money and business, both private and public, and a countless number of other things cause wisdom to waste away, before it begins to flourish vigorously."
62,Section30Sent1,But there is nothing which is so great a hindrance to its growth as the fleshly nature.
63,Section30Sent2,"For that, as if it were the principal and most solid foundation of folly and ignorance, is laid down firmly, and then each of the aforenamed evils is built up upon it."
64,Section31Sent1,"For those souls which are devoid of flesh and of the body, remaining undisturbed in the theatre of the universe, occupied in seeing and hearing divine things, of which an insatiable desire has seized them, enjoy a pleasure to which no one offers any interruption."
65,Section31Sent2,"But those which bear the heavy burden of the flesh, being weighed down and oppressed by it, are unable to look upwards to the revolutions of the heaven, but being dragged downwards, have their necks forcibly pressed to the ground like so many quadrupeds."
66,Section32Sent1,"In reference to which fact, the lawgiver having determined to put an end to all illegal and illegitimate associations and unions, begins his denunciations in the following manner: ""Man shall not come near to any one who is akin to his own flesh, to uncover his nakedness: I am the Lord."""
67,Section32Sent2,How could any one more forcibly exhort man to despise the flesh and what is akin to the flesh than in this way?
68,Section33Sent1,"And indeed he does not only exhort us to abandon such things, but he shows positively that he who is really a man will never"
69,Section33Sent2,"come of his own accord to those pleasures which are dear to and connected with the body, but will always be meditating to alienate himself from them entirely."
70,Section34Sent1,"For the saying, ""man, man,"" not once but twice, is a sign that what is here meant is not the man composed of body and soul, but him only who is possessed of virtue."
71,Section34Sent2,"For such an one is really a true man, whom some one of the ancient philosophers having lighted a lantern at midday, went in search of, and told those who asked him that he was seeking a man."
72,Section34Sent3,"And as for the prohibition against every man coming near to any one who is akin to his own flesh, this is induced by necessary reasons."
73,Section34Sent4,"For there are some things which we should admit, such for instance as those useful things, by the employment of which we may be able to live in freedom from disease and in good health; and there are other things which should be rejected, by which, when the appetites become inflamed, they burn up all goodness in one vast conflagration."
74,Section35Sent1,"Let not then our appetites rush eagerly in pursuit of all the things that are pleasant to the flesh, for the pleasures are often untameable, when like dogs they fawn upon us, and all of a sudden, change and bite us, inflicting incurable wounds."
75,Section35Sent2,"So that by cleaving to frugality, which is a friend to virtue, in preference to the pleasures akin to the body, we shall defeat the numerous and infinite multitude of irreconcilable enemies."
76,Section35Sent3,"And if any occasion should seek to compel us to take more than what is moderate or sufficient, let us not yield; for the scripture saith, ""He shall come near to him to uncover his nakedness."""
77,Section36Sent1,"And what is meant by this, it is worth while to explain."
78,Section36Sent2,"It has often happened, that some who have not been themselves providers of wealth, have nevertheless had unlimited abundance."
79,Section36Sent3,"And others, who have not been eager in the pursuit of glory have been thought worthy of public praises and honours."
80,Section36Sent4,"Others again, who have not expected to acquire even a little strength, have arrived at the greatest vigour and activity."
81,Section37Sent1,"Now, let all these men learn not to cleave in their minds to any one of these qualities; that is to say, not to admire them and grasp at them in an immoderate degree, looking upon them all, that is to say on riches, on glory, and on bodily strength, not only not as intrinsically good, but as the greatest of evils."
82,Section37Sent2,"For to misers, the pursuit of money"
83,Section37Sent3,"is appropriate, and the pursuit of glory is so to ambitious men, and the acquisition of bodily strength is so to men fond of athletic and of gymnastic exercises."
84,Section37Sent4,"For that which is the better part of them, namely, the soul, they have abandoned as a slave to those things which are inferior to themselves, namely, to inanimate things."
85,Section38Sent1,"But as many as are masters of themselves show that all that brilliant prosperity, which is an object of so much contention, is in subordination to the mind, which is the principal part of them, receiving it when it comes, so as to make a good use of it, but not pursuing it if it keeps aloof, as being able to be happy even without it."
86,Section39Sent1,"But he who pursues it eagerly and follows upon its track, fills philosophy with base opinions; on which account he is said to uncover its nakedness, for how can there be any concealment or ignorance of the reproaches to which those men are justly exposed, who profess indeed to be wise men, but who make a traffic of wisdom, and bargain for the sale of it, as they say men do in the market, who put up their wares for sale, sometimes for a slight gain, sometimes for sweet and caressing speeches, and sometimes for insecure hopes, founded on no sure ground, and sometimes even for promises which are in no respect better than dreams."
87,Section40Sent1,"And the sentence which follows, ""I am the Lord,"" is uttered with great beauty and with most excessive propriety, ""for,"" says the Lord, ""oppose, my good man, the good of the flesh to that of the soul, and of the whole man;"" therefore the pleasure of the flesh is irrational, but the pleasure of the soul and of the whole man is the mind of the universe, namely God;"
88,Section41Sent1,"and the comparison is an admirable one, and one difficult to be instituted, so as for any one to be deceived by the close similitude, unless any one will say that living things are in reality the same as lifeless things, rational things the same as irrational things; well adapted the same as those ill adapted; odd numbers identical with even ones; light with darkness, and day with night; and in short every thing that is contrary the same as its contrary."
89,Section42Sent1,"And yet even although these things have some kind of union and connection together by reason of their being created, still God is not in any respect like the very best of created beings, inasmuch as these have been born, and are liable"
90,Section42Sent2,"to suffering; but he is uncreated, and always acting not suffering."
91,Section43Sent1,"Now it is well not to desert the ranks of God, in which it follows inevitably that all who are arrayed must be most excellent, and it would be shameful to quit those ranks, to fly to unmanly and effeminate pleasure, which injures its friends and benefits its enemies, for its nature is a very singular one; for all those to whom it chooses to give a share of its special advantages, it at once chastises and injures; and those whom it thinks fit to deprive of its good things, it benefits in the greatest possible degree, for it injures them when it gives, but it benefits them when it takes away."
92,Section44Sent1,"If therefore, O my soul, any one of the temptations of pleasure invites you, turn yourself away, and directing your views towards another point, look at the genuine beauty of virtue, and having surveyed it, remain, until a desire for it has sunk into you, and draws you to it, like a magnet, and immediately leads you and attaches you to that which has become the object of your desire."
93,Section45Sent1,"And the expression, ""I am the Lord,"" must be listened to, not only as if it were equivalent to, ""I am the perfect, and incorruptible, and true good,"" with which if any one is surrounded he will reject all that is imperfect, and corruptible, and attached to the flesh; but also as equivalent to, ""I am the ruler, and the king, and the master."""
94,Section46Sent1,"And it is not safe for subjects to do wrong in the presence of their rulers, nor for slaves to err before their masters; for when the punishers are near, those whose nature is not quick at submitting to admonitions are held in restraint and order by fear;"
95,Section47Sent1,"for God, having filled everything with himself, is near at hand, so that he is looking over everything and standing by, we being filled with a great and holy reverence, or if not with that, at all events, having a prudent fear of the might of his authority, and of the fearful nature of his punishment, which cannot be avoided, whenever he determines to exert his punishing power, shall desist from doing wrong."
96,Section47Sent2,"In order that the divine spirit of wisdom may not be inclined to quit our neighbourhood and depart, but that it may remain a very long time with us, as it did also with the wise Moses;"
97,Section48Sent1,"for Moses is a being of the most tranquil habits, either standing still or sitting still, and not at all disposed by nature to subject himself to turns and changes; for the scripture says,"
98,Section48Sent2,"""Moses and the ark did not move,""  inasmuch as the wise man cannot depart from virtue, or inasmuch as virtue is not liable to move, nor is the virtuous man inclined to changes, but each of these things is established on the sure foundation of right reason."
99,Section49Sent1,"And again, the scripture saith in another passage, ""But stand thou here with me."""
100,Section49Sent2,"For this is an oracle of God, which was given to the prophet, and his station was to be one of unmoved tranquillity by God, who always stands immovably; for it is indispensable, that all things which are placed by the side of him must be kept straight by such an undeviating rule."
101,Section50Sent1,"On this account it is, as it seems to me, that excessive pride, named Jethro, marvelling at his unvarying and always equal choice of what was wise, a choice which always looked at the same things in the same way, was perplexed, and put a question to him in this form, ""Why dost thou sit by thyself?"""
102,Section51Sent1,"For any one who considers the continual war raging among men in the middle of peace, and existing, not merely among nations, and countries, and cities, but also among private houses, or I might rather say, between every individual man and the inexpressible and heavy storms which agitate the souls of men, which, by their evident impetuosity, throw into confusion all the affairs of life, may very naturally wonder, if in such a storm, any one can enjoy tranquillity, and can feel a calm in such a billowy state of the stormy sea."
103,Section52Sent1,"You see that even the high priest, that is to say, reason, who might at all times remain and reside in the holy dwelling of God, has not free permission to approach them at all times, but only once in each year; for whatever is associated with reason by utterance is not firm, because it is of a twofold nature."
104,Section52Sent2,"But the safest conduct is to contemplate the living God by the soul alone, without utterance of any voice, because he exists according to the indivisible unit."
105,Section53Sent1,"As, therefore, among men in general, that is to say, among those who propose to themselves many objects in life, the divine spirit does not remain, even though it may abide among them for a very short time, but it remains among one species of men alone, namely, among those who, having put off all the things of creation, and the inmost veil and covering"
106,Section53Sent2,"of false opinion, come to God in their unconcealed and naked ."
107,Section53Sent3,minds.
108,Section54Sent1,"Thus also Moses, having fixed his tent outside of the tabernacle and outside of all the corporeal army,  that is to say, having established his mind so that it should not move, begins to worship God, and having entered into the darkness, that invisible country, remains there, performing the most sacred mysteries; and he becomes, not merely an initiated man, but also an hierophant of mysteries and a teacher of divine things, which he will explain to those whose ears are purified;"
109,Section55Sent1,"therefore the divine spirit is always standing by him, conducting him in every right way: but from other men, as I have said before, it very soon separates itself, and completes their life in the number of a hundred and twenty years."
110,Section55Sent2,"For God says, ""their days shall be an hundred and twenty years;"""
111,Section56Sent1,"but Moses, when he had arrived at that number of years, departed from mortal life to another."
112,Section56Sent2,"How, then, can it be natural for men who are guilty to live an equal length of time with the all-wise prophet?"
113,Section56Sent3,"for the present, it will be sufficient to say this, that things which bear the same name are not in all cases alike, but very often they are distinct in their whole genus; and also that which is bad may have equal numbers and times with what is good, since they are represented as twofold, but still they have their respective powers, distinct from one another, and as remote and different as possible."
114,Section57Sent1,"And we shall hereafter institute a more exact discussion of this period of a hundred and twenty years, which we will however postpone, till we come to an examination of the whole life of the prophet, when we have become fit to be initiated in it, but at present we will discuss what comes next in order."
115,Section58Sent1,"""And there were giants on the earth in those days."""
116,Section58Sent2,"Perhaps some one may here think, that the lawgiver is speaking enigmatically and alluding to the fables handed down by the poets about giants, though he is a man as far removed as possible from any invention of fables, and one who thinks fit only to walk in the paths of truth itself;"
117,Section59Sent1,"in consequence of which principle, he has banished from the constitution, which he has established, those celebrated and beautiful arts of statuary and painting, because they, falsely imitating the nature of the truth, contrive deceits and snares, in order, through the medium of the eyes, to beguile the souls which are liable to be easily won over."
118,Section60Sent1,"Therefore he utters no fable whatever respecting the giants; but he wishes to set this fact before your eyes, that some men are born of the earth, and some are born of heaven, and some are born of God: those are born of the earth, who are hunters after the pleasures of the body, devoting themselves to the enjoyment and fruition of them, and being eager to provide themselves with all things that tend to each of them."
119,Section60Sent2,"Those again are born of heaven who are men of skill and science and devoted to learning; for the heavenly portion of us is our mind, and the mind of every one of those persons who are born of heaven studies the encyclical branches of education and every other art of every description, sharpening, and exercising, and practising itself, and rendering itself acute in all those matters which are the objects of intellect."
120,Section61Sent1,"Lastly, those who are born of God are priests and prophets, who have not thought fit to mix themselves up in the constitutions of this world, and to become cosmopolites, but who having raised themselves above all the objects of the mere outward senses, have departed and fixed their views on that world which is perceptible only by the intellect, and have settled there, being inscribed in the state of incorruptible incorporeal ideas."
121,Section62Sent1,"Accordingly, Abraham, as long as he was abiding in the land of the Chaldaeans, that is to say, in opinion, before he received his new name, and while he was still called Abram, was a man born of heaven, investigating the sublime nature of things on high, and all that took place in these regions, and the causes of them, and studying everything of that kind in the true spirit of philosophy; on which account he received an appellation corresponding to the pursuits to which he devoted himself: for the name Abram, being interpreted, signifies the sublime father, and is a name very fitting for the paternal mind, which in every direction contemplates sublime and heavenly things: for the mind is the father of our composite being, reaching as high as the sky and even farther."
122,Section63Sent1,"But when he became improved, and was about to have his name changed, he then became a man born of God, according to the oracle which was delivered to him, ""I am thy God, take care that thou art approved before me, and be thou blameless."""
123,Section64Sent1,"But if the God of the world, being the only God, is also by especial favour the peculiar God of this individual man, then"
124,Section64Sent2,"of necessity the man must also be a man of God; for the name Abraham, being interpreted, signifies, ""the elect father of sound,"" the reason of the good man: for he is chosen out of all, and purified, and the father of the voice by which we speak; and being such a character as this, he is assigned to the one only God, whose minister he becomes, and so makes the path of his whole life straight, using in real truth the royal road, the road of the only king who governs all things, turning aside and deviating neither to the left hand nor to the right."
125,Section65Sent1,"But the sons of earth removing their minds from contemplation, and becoming deserters so as to fly to the lifeless and immovable nature of the flesh, ""for they two became one flesh,""  as the lawgiver says, adulterated the excellent coinage, and abandoned the better rank which had been allotted to them as their own, and deserted to the worse rank, which was contrary to their original nature, Nimrod being the first to set the example of this desertion;"
126,Section66Sent1,"for the lawgiver says, ""that this man began to be a giant upon the earth:""  and the name Nimrod, being interpreted, means, desertion; for it was not enough for the thoroughly miserable soul to stand on neither side, but having gone over to its enemies, it took up arms against its friends, and resisted them, and made open war upon them; in reference to which fact it is that, Moses calls the seat of Nimrod’s kingdom Babylon, and the interpretation of the word Babylon is ""change;"" a thing nearly akin to desertion, the name, too, being akin to the name, and the one action to the other; for the first step of every deserter is a change and alteration of mind,"
127,Section67Sent1,"and it would be consistent in the truth to say that, according to the most holy Moses, the bad man, as being one destitute of a home and of a city, without any settled habitation, and a fugitive, is naturally a deserter also; but the good man is the firmest of allies."
128,Section67Sent2,"Having said thus much at present, and dwelt sufficiently on the subject of the giants, we will now proceed to what comes next in our subject, which is this."
