,ID,StringText
19,Section5Sent1,"οὗ τὴν φαντασίαν ὁ ἀσκητὴς λαβὼν ἄντικρυς ὁμολογεῖ ὅτι „οὐκ ἔστι τοῦτο ἀλλ’ ἢ οἶκος θεοῦ“ (Gen. 28, 17), ἴσον τῷ ὁ τοῦ θεοῦ οἶκος οὐκ ἔστι τοῦτο τῶν εἰς δεῖξιν ἐρχομένων
ἢ συνόλως πιπτόντων ὑπ’ αἴσθησιν, οὐκ ἔστιν, ἀλλ’ ἀόρατος,
ἀειδής, ψυχῇ μόνον ὡς ψυχῇ καταλαμβανόμενος."
20,Section6Sent1,"τίς ἂν οὖν εἴη πλὴν  ὁ λόγος ὁ πρεσβύτερος τῶν γένεσιν εἰληφότων, οὗ καθάπερ οἴακος ἐνειλημμένος ὁ
τῶν ὅλων κυβερνήτης πηδαλιουχεῖ τὰ σύμπαντα, καὶ ὅτε
ἐκοσμοπλάστει χρησάμενος ὀργάνῳ τούτῳ πρὸς τὴν ἀνυπαίτιον τῶν ἀποτελουμένων
σύστασιν"
21,Section6Sent2,;
22,Section7Sent1,"ὡς μὲν τοίνυν γῆν μὲν τὸ σῶμα, συγγένειαν δὲ τὴν αἴσθησιν,"
23,Section7Sent2,"οἶκον δὲ πατρὸς τὸν λόγον αἰνίττεται, δεδηλώκαμεν."
24,Section7Sent3,τὸ δὲ „ἄπελθε ἐκ τούτων“ οὐκ ἔσθ’ ὅμοιον τῷ διαζεύχθητι κατὰ τὴν
25,Section7Sent4,"οὐσίαν, ἐπεὶ θάνατον ἦν διαγορεύοντος ἡ πρόσταξις,"
26,Section7Sent5,"ἀλλ’ ἴσον τῷ τὴν
γνώμην ἀλλοτριώθητι, πρὸς μηδενὸς περισχεθεὶς αὐτῶν ὑπεράνω στῆθι
 πάντων·"
27,Section7Sent6,"ὑπήκοοί σού εἰσι,"
28,Section7Sent7,μηδέποτε ὡς ἡγεμόσι χρῶ·
29,Section8Sent1,"βασιλεὺς ὢν
ἄρχειν ἀλλὰ μὴ ἄρχεσθαι πεπαίδευσο, πάντα τὸν αἰῶνα γίνωσκε σεαυτόν,
ὡς καὶ Μωυσῆς πολλαχοῦ διδάσκει λέγων"
30,Section8Sent2,"„πρόσεχε σεαυτῷ“ (Exod. 
34,12)·"
31,Section8Sent3,"οὕτως γὰρ ὧν τε ὑπακούειν καὶ οἷς ἐπιτάττειν προσῆκεν
 αἰσθήσῃ."
32,Section9Sent1,"ἄπελθε οὖν ἐκ τοῦ περὶ σεαυτὸν γεώδους, τὸ παμμίαρον,"
33,Section9Sent2,"ὦ
οὗτος, ἐκφυγὼν δεσμωτήριον, τὸ σῶμα, καὶ τὰς ὥσπερ εἱρκτοφύλακας
ἡδονὰς καὶ ἐπιθυμίας αὐτοῦ παντὶ σθένει καὶ πάσῃ δυνάμει, μηδὲν τῶν
εἰς κάκωσιν παρείς, ἀλλὰ πάντα ἀθρόα συλλήβδην ἐπανατεινάμενος."
34,Section10Sent1,ἄπελθε κἀκ τῆς συγγενοῦς αἰσθήσεως·
35,Section10Sent2,"νυνὶ μὲν γὰρ κέχρηκας ἑκάστῃ
σεαυτὸν καὶ γέγονας ἀλλότριον τῶν δεδανεισμένων ἀγαθὸν ἀποβεβληκὼς
τὸ ἴδιον."
36,Section10Sent3,"οἶδας δέ, κἂν πάντες ἡσυχάζωσιν, ὡς ὀφθαλμοί σε ἄγουσι
καὶ ὦτα καὶ ἡ ἄλλη τῆς συγγενείας πληθὺς ἅπασα πρὸς τὰ φίλα ἑαυτοῖς"
37,Section10Sent4,.
38,Section11Sent1,"ἐὰν δὲ ἐθελήσῃς κομίσασθαι   τὰ σαυτοῦ δάνεια καὶ τὴν ἰδίαν κτῆσιν
περιβαλέσθαι μηδὲν αὐτῆς διαζεύξας ἢ ἀλλοτριώσας μέρος, εὐδαίμονος 
μεταποιήσῃ βίου, χρῆσιν καὶ ἀπόλαυσιν οὐκ ὀθνείων ἀλλ’ οἰκείων ἀγαθῶν
  εἰς ἀεὶ καρπούμενος."
39,Section12Sent1,"ἀλλὰ μετανάστηθι κἀκ τοῦ κατὰ προφορὰν
λόγου, ὃν πατρὸς οἶκον ὠνόμασεν, ἵνα μὴ ῥημάτων καὶ ὀνομάτων ἀπατηθεὶς
κάλλεσι τοῦ πρὸς ἀλήθειαν κάλλους, ὅπερ ἐστὶν ἐν τοῖς δηλουμένοις 
πράγμασι, διαζευχθῇς."
40,Section12Sent2,"ἄτοπον γὰρ ἢ σκιὰν σωμάτων ἢ μίμημα
ἀρχετύπων φέρεσθαι πλέον·"
41,Section12Sent3,"σκιᾷ μὲν δὴ καὶ μιμήματι ἔοικεν ἑρμηνεία,"
42,Section12Sent4,σώμασι δὲ καὶ ἀρχετύποις αἱ τῶν διερμηνευομένων φύσεις πραγμάτων
43,Section12Sent5,","
44,Section12Sent6,"ὧν τὸν ἐφιέμενον τοῦ εἶναι μᾶλλον ἢ τοῦ δοκεῖν χρὴ περιέχεσθαι διοικιζόμενον
ἀπ’ ἐκείνων."
45,Section13Sent1,"ἐπειδὰν γοῦν ὁ νοῦς ἄρξηται γνωρίζειν ἑαυτὸν καὶ τοῖς νοητοῖς ἐνομιλεῖν θεωρήμασιν, ἅπαν τὸ κλινόμενον τῆς
ψυχῆς πρὸς τὸ αἰσθητὸν εἶδος ἀπώσεται, ὃ κέκληται παρ’  Ἑβραίοις Λώτ.
 οὗ χάριν ὁ σοφὸς εἰσάγεται λέγων"
46,Section13Sent2,"ἄντικρυς· „διαχωρίσθητι ἀπ’ ἐμοῦ“
(Gen. 13, 9)· συνοικεῖν γὰρ ἀμήχανον τὸν ἀσωμάτων καὶ ἀφθάρτων
ἔρωτι κατεσχημένον τῷ πρὸς τὰ αἰσθητὰ καὶ θνητὰ ῥέποντι."
47,Section14Sent1,"παγκάλως οὖν ὁ ἱεροφάντης μίαν τῆς νομοθεσίας ὅλην ἱερὰν βίβλον Ἐξαγωγὴν
ἀνέγραψεν οἰκεῖον ὄνομα εὑράμενος τοῖς περιεχομένοις χρησμοῖς·"
48,Section14Sent2,"ἅτε
 γὰρ παιδευτικὸς ὢν καὶ πρὸς νουθεσίαν καὶ σωφρονισμὸν ἑτοιμότατος
τῶν οἵων τε νουθετεῖσθαι καὶ σωφρονίζεσθαι πάντα τῆς ψυχῆς τὸν λεὼν
ἀπὸ τῆς Αἰγυπτίας χώρας, τοῦ σώματος, καὶ τῶν οἰκητόρων αὐτῆς
ἐξελεῖν διανοεῖται, χαλεπώτατον καὶ βαρύτατον ἄχθος ἡγούμενος ὁρατικὴν
διάνοιαν πρὸς σαρκὸς ἡδονῶν πιεσθῆναι καὶ ἐπιτάγμασιν ὑπηρετεῖν,
 ἅττ’  ἂν αἱ ἀνηλεεῖς προστάττωσιν ἐπιθυμίαι."
49,Section15Sent1,"τούτους μὲν οὖν στενάξαντας  καὶ πολλὰ ἐκδακρύσαντας τὴν σωματικὴν εὐθηνίαν καὶ τὰς τῶν
ἐκτὸς ἀφθόνους περιουσίας"
50,Section15Sent2,—
51,Section15Sent3,"λέγεται γὰρ ὅτι „ἐστέναξαν οἱ υἱοὶ Ἰσραὴλ
ἀπὸ τῶν ἔργων“"
52,Section15Sent4,"(Exod. 2, 23) — ὑφηγησαμένου τοῦ ἵλεω θεοῦ τὰ
περὶ τὴν ἔξοδον ὁ προφήτης αὐτοῦ ῥύεται."
53,Section16Sent1,"εἰσὶ δ’ οἳ μέχρι τῆς τελευτῆς   τὰς πρὸς σῶμα σπονδὰς ἔθεντο καὶ ὥσπερ λάρνακι ἢ σορῷ ἢ
ὅπως ὀνομάζειν ἑτέρως φίλον τῷδε ἐνετάφησαν. ὧν τὰ μὲν ὅσα φιλοσώματα
καὶ φιλοπαθῆ μέρη λήθῃ παραδοθέντα κατορύττεται·"
54,Section16Sent2,"εἰ δέ πού
τι φιλάρετον παρανέβλαστε, μνήμαις ἀνασῴζεται, δι’ ὧν τὰ καλὰ ζωπυρεῖσθαι
πέφυκε."
55,Section17Sent1,"τὰ γοῦν ὀστᾶ Ἰωσήφ,"
56,Section17Sent2,"λέγω δὴ τὰ μόνα ὑπολειφθέντα   τῆς τοσαύτης ψυχῆς ἀδιάφθορα καὶ ἀξιομνημόνευτα εἴδη, περιποιεῖται
ὁ ἱερὸς λόγος (Gen. 50, 25), ἄτοπον ἡγούμενος καθαρὰ   μὴ
καθαροῖς συνεζεῦχθαι."
57,Section18Sent1,τὰ δ’ ἀξιομνημόνευτα ταῦτα ἦν· τὸ πιστεῦσαι
58,Section18Sent2,ὅτι „ἐπισκέψεται ὁ θεὸς“ τὸ ὁρατικὸν γένος
59,Section18Sent3,"(Gen. 50, 24) καὶ οὐ παραδώσει
μέχρι παντὸς αὐτὸ ἀμαθίᾳ, τυφλῇ δεσποίνῃ, τὸ διακρῖναι τά τε
θνητὰ τῆς ψυχῆς καὶ τὰ ἄφθαρτα καὶ τὰ μὲν ὅσα περὶ τὰς σώματος
ἡδονὰς καὶ τὰς ἄλλας παθῶν ἀμετρίας θνητὰ ὄντα Αἰγύπτῳ καταλιπεῖν,"
60,Section18Sent4,"περὶ δὲ τῶν ἀφθάρτων σπονδὴν ποιήσασθαι, ὅπως μετὰ τῶν ἀναβαινόντων 
εἰς τὰς ἀρετῆς πόλεις διακομισθῇ, καὶ ὅρκῳ τὴν σπονδὴν ἐμπεδώσασθαι."
61,Section19Sent1,"τίνα οὖν τὰ ἄφθαρτα; ἡ πρὸς ἡδονὴν ἀλλοτρίωσις τὴν λέγουσαν·
συνευνασθῶμεν"
62,Section19Sent2,"(Gen. 39, 7) καὶ τῶν ἀνθρωπείων ἀπολαύσωμεν ἀγαθῶν,
ἡ μετὰ καρτερίας ἀγχίνοια, δι’  ἧς τὰ τῶν κενῶν δοξῶν νομιζόμενα
ἀγαθὰ ὡς ἂν ἐνύπνια ὄντα * * * διακρίνει καὶ διαστέλλει, ὁμολογῶν"
63,Section19Sent3,"τὰς μὲν ἀληθεῖς καὶ σαφεῖς τῶν πραγμάτων συγκρίσεις εἶναι κατὰ θεόν
(Gen. 40, 8), τὰς δὲ ἀδήλους καὶ ἀσαφεῖς φαντασίας κατὰ τὸν πλάνητα
καὶ τύφου μεστὸν μήπω κεκαθαρμένων ἀνθρώπων βίον ταῖς διὰ σιτοπόνων
  καὶ μαγείρων καὶ οἰνοχόων τέρψεσι χαίροντα, τὸ μὴ ὑπήκοον,"
64,Section20Sent1,"ἀλλ’ ἄρχοντα Αἰγύπτου πάσης, τῆς σωματικῆς χώρας, ἀναγραφῆναι 
(Gen. 41, 41), τὸ αὐχεῖν ἐπὶ τῷ γένος εἶναι Ἑβραίων (Gen. 40, 15),
οἷς ἔθος ἀπὸ τῶν αἰσθητῶν ἐπὶ τὰ νοητὰ μετανίστασθαι"
65,Section20Sent2,"— περάτης
γὰρ ὁ Ἑβραῖος ἑρμηνεύεται —, τὸ σεμνύνεσθαι ὅτι „ὧδε οὐκ ἐποίησεν
οὐδέν“ (ibid.)"
66,Section20Sent3,"— τὸ γὰρ μηδὲν τῶν ἐνταῦθα σπουδαζομένων παρὰ τοῖς
φαύλοις ἐργάσασθαι,"
67,Section20Sent4,"διαμισῆσαι δὲ καὶ ἀποστραφῆναι πάντα οὐ μετρίως 
 ἐπαινετόν"
68,Section20Sent5,"—,"
69,Section21Sent1,"τὸ ἐμπαίζειν ἐπιθυμιῶν καὶ πάντων παθῶν ἀμετρίαις, τὸ
φοβεῖσθαι τὸν θεόν"
70,Section21Sent2,"(Gen. 42, 18), εἰ καὶ μηδέπω γέγονεν ἀγαπᾶν ἱκανός,
τὸ ζωῆς ἐν Αἰγύπτῳ μεταποιεῖσθαι τῆς ἀληθοῦς"
71,Section21Sent3,— ὃ δὴ
72,Section21Sent4,"θαυμάσας ὁ ὁρῶν,"
73,Section21Sent5,"καὶ γὰρ ἄξιον ἦν καταπλαγῆναι, φησί·"
74,Section21Sent6,"„μέγα μοί
ἐστιν,"
75,Section21Sent7,"εἰ ἔτι ὁ υἱός μου Ἰωσὴφ ζῇ“ (Gen. 45, 28), ἀλλὰ μὴ κεναῖς
δόξαις καὶ τῷ νεκροφορουμένῳ σώματι συντέθνηκε —,"
76,Section22Sent1,"τὸ ὁμολογεῖν ὅτι „τοῦ θεοῦ ἐστι“ (Gen. 50, 19),"
77,Section22Sent2,"τῶν δ’ εἰς γένεσιν ἐλθόντων οὐδενός,
 τὸ γνωριζόμενον τοῖς ἀδελφοῖς πάντας τοὺς φιλοσωμάτους κινῆσαι καὶ
σαλεῦσαι τρόπους ἑστάναι παγίως ἐπὶ τῶν ἰδίων οἰομένους δογμάτων καὶ
ἀνὰ κράτος ἀπώσασθαι"
78,Section22Sent3,"(Gen. 45, 1. 2), τὸ φάναι μὴ πρὸς ἀνθρώπων
ἀπεστάλθαι,"
79,Section22Sent4,"ὑπὸ δὲ τοῦ θεοῦ κεχειροτονῆσθαι (Gen. 45, 7. 8) πρὸς τὴν
τοῦ σώματος καὶ τῶν ἐκτὸς ἔννομον ἐπιστασίαν"
80,Section22Sent5,","
81,Section23Sent1,"πολλὰ δὲ καὶ ἄλλα  τούτοις ὁμοιότροπα τῆς ἀμείνονος καὶ ἱερωτέρας ὄντα τάξεως, Αἴγυπτον
τὸν σωματικὸν οἶκον οἰκεῖν οὐκ ἀνέχεσθαι οὐδ’ ἐνθάπτεσθαι σορῷ τὸ
παράπαν,"
82,Section23Sent2,"ἔξω δὲ παντὸς τοῦ θνητοῦ   κεχωρηκότα παρέπεσθαι θεσμοθέτῃ
λόγῳ Μωυσῇ ποδηγετοῦντι·"
83,Section24Sent1,"τροφεὺς γὰρ καὶ τιθηνὸς οὗτος ἀστείων ἔργων, λόγων, βουλευμάτων, ἅ, κἂν τοῖς ἐναντίοις ἀνακραθῇ ποτε διὰ
 τὴν ὑποσύγχυτον τοῦ θνητοῦ πολυμιγίαν, οὐδὲν ἧττον διακρίνει παρελθών,
ἵνα μὴ μέχρι παντὸς τὰ καλοκἀγαθίας σπέρματα καὶ φυτὰ ἀφανισθέντα
οἴχηται."
84,Section25Sent1,"καὶ προτρέπεται μάλα ἐρρωμένως ἀπολιπεῖν τὴν παντὸς ἀτόπου χρηματίζουσαν μητέρα, μὴ μέλλοντας καὶ βραδύνοντας,
ἀλλ’ ὑπερβάλλοντι τάχει χρωμένους·"
85,Section25Sent2,"φησὶ γὰρ μετὰ σπουδῆς δεῖν θύειν
 τὸ Πάσχα (Exod. 12, 11),"
86,Section25Sent3,"τὸ δέ ἐστιν ἑρμηνευθὲν διάβασις, ἵν’
ἀνενδοιάστῳ γνώμῃ καὶ προθυμίᾳ συντόνῳ χρώμενος ὁ νοῦς τήν τε
ἀπὸ τῶν παθῶν ἀμεταστρεπτὶ  ποιῆται διάβασιν καὶ τὴν πρὸς τὸν σωτῆρα
θεὸν εὐχαριστίαν, ὃς εἰς ἐλευθερίαν οὐ προσδοκήσαντα αὐτὸν ἐξείλετο."
87,Section26Sent1,"καὶ τί θαυμάζομεν, εἰ τὸν ὑπηγμένον κράτει πάθους ἀλόγου προτρέπει   μὴ ἐνδιδόναι μηδὲ τῇ ῥύμῃ τῆς ἐκείνου φορᾶς κατασυρῆναι,"
88,Section26Sent2,"βιάσασθαι δὲ ἀντισχόντα κἄν, εἰ μὴ δύναιτο, ἀποδρᾶναι;"
89,Section26Sent3,"δευτέρα γὰρ
ἔφοδος εἰς σωτηρίαν τοῖς ἀμύνεσθαι"
90,Section26Sent4,μὴ δυναμένοις δρασμός ἐστιν· ὁπότε
91,Section26Sent5,"καὶ τὸν ἀγωνιστὴν φύσει καὶ μηδέποτε παθῶν δοῦλον γεγενημένον,"
92,Section26Sent6,"ἀεὶ
δὲ ἀθλοῦντα τοὺς πρὸς ἕκαστον αὐτῶν ἄθλους, οὐκ ἐᾷ μέχρι παντὸς
τοῖς παλαίσμασι χρήσασθαι, μή ποτε τῷ συνεχεῖ τῆς εἰς ταὐτὸ συνόδου
χαλεπὴν ἀπ’ ἐκείνων κῆρα ἀναμάξηται·"
93,Section26Sent7,"πολλοὶ γὰρ ἤδη καὶ ἀντιπάλου
 κακίας ἐγένοντο μιμηταί, ὡς ἀρετῆς ἔμπαλιν ἕτεροι."
94,Section27Sent1,"διὸ λόγιον ἐχρήσθη 
τοιόνδε· „ἀποστρέφου εἰς τὴν γῆν τοῦ πατρός σου καὶ εἰς τὴν γενεάν
σου, καὶ ἔσομαι μετὰ σοῦ“ (Gen. 31, 3), ἴσον τῷ γέγονας μὲν ἀθλητὴς
τέλειος καὶ βραβείων καὶ στεφάνων ἠξιώθης ἀγωνοθετούσης ἀρετῆς καὶ
προτεινούσης ἆθλά σοι τὰ νικητήρια·"
95,Section27Sent2,"κατάλυσον δὲ ἤδη τὸ φιλόνεικον,
ἵνα μὴ πάντοτε πονῇς, ἀλλὰ καὶ τῶν πονηθέντων ἀπόνασθαι δυνηθῇς."
96,Section28Sent1,"τοῦτο δὲ ἐνταυθοῖ καταμένων οὐδέποτε εὑρήσεις τοῖς αἰσθητοῖς ἔτι
συνοικῶν καὶ ταῖς σωματικαῖς ἐνδιατρίβων ποιότησιν, ὧν Λάβαν ἐστὶν
ἔξαρχος"
97,Section28Sent2,"— ὄνομα δὲ ποιότητος τοῦτ’ ἐστίν —, ἀλλὰ μετανάστην χρὴ
γενέσθαι εἰς τὴν πατρῴαν γῆν τὴν ἱεροῦ λόγου καὶ τρόπον τινὰ τῶν
ἀσκητῶν πατρός·"
98,Section28Sent3,"ἡ δ’ ἐστὶ σοφία, τῶν φιλαρέτων ψυχῶν ἄριστον 
 ἐνδιαίτημα."
99,Section29Sent1,"ἐν ταύτῃ τῇ χώρᾳ καὶ γένος ἐστί σοι τὸ αὐτομαθές, τὸ
αὐτοδίδακτον, τὸ νηπίας καὶ γαλακτώδους τροφῆς ἀμέτοχον, τὸ χρησμῷ
θείῳ καταβαίνειν εἰς Αἴγυπτον κεκωλυμένον (Gen. 26, 2) καὶ τῆς σαρκὸς
 ἐντυγχάνειν δελεαζούσαις ἡδοναῖς, ἐπίκλησιν Ἰσαάκ."
100,Section30Sent1,"οὗ τὸν κλῆρον
παραλαβὼν ἐξ ἀνάγκης ἀποθήσῃ τὸν πόνον·"
101,Section30Sent2,"αἱ γὰρ ἀφθονίαι τῶν ἑτοίμων 
καὶ κατὰ χειρὸς ἀγαθῶν   ἀπονίας αἴτιαι."
102,Section30Sent3,"πηγὴ δέ, ἀφ’ ἧς ὀμβρεῖ
τὰ ἀγαθά, ἡ τοῦ φιλοδώρου θεοῦ σύνοδός ἐστιν· οὗ χάριν ἐπισφραγιζόμενος
τὰ τῶν εὐεργεσιῶν φησιν· „ἔσομαι μετὰ σοῦ“."
103,Section31Sent1,"Τί οὖν ἂν ἐπιλίποι καλὸν τοῦ τελεσφόρου [παντὸς] παρόντος
θεοῦ μετὰ χαρίτων τῶν παρθένων αὐτοῦ θυγατέρων, ἃς ἀδιαφθόρους 
καὶ ἀμιάντους ὁ γεννήσας πατὴρ κουροτροφεῖ;"
104,Section31Sent2,"τότε μελέται μὲν καὶ
πόνοι καὶ ἀσκήσεις ἡσυχάζουσιν,"
105,Section31Sent3,"ἀναδίδοται δὲ ἄνευ τέχνης φύσεως
 προμηθείᾳ πάντα ἀθρόα πᾶσιν ὠφέλιμα."
106,Section32Sent1,"καλεῖται δ’ ἡ φορὰ τῶν
αὐτοματιζομένων ἀγαθῶν ἄφεσις, ἐπειδήπερ ὁ νοῦς ἀφεῖται τῶν κατὰ
τὰς ἰδίας ἐπιβολὰς ἐνεργειῶν"
107,Section32Sent2,"καὶ ὥσπερ τῶν ἑκουσίων ἠλευθέρωται διὰ 
 τὴν πληθὺν τῶν ὑομένων καὶ ἀδιαστάτως ἐπομβρούντων."
108,Section33Sent1,ἔστι δὲ ταῦτα
109,Section33Sent2,θαυμασιώτατα φύσει καὶ περικαλλέστατα.
110,Section33Sent3,"ὧν μὲν γὰρ ἂν ὠδίνῃ δι’
ἑαυτῆς ἡ ψυχή, τὰ πολλὰ ἀμβλωθρίδια, ἠλιτόμηνα·"
111,Section33Sent4,"ὅσα δὲ ἂν ἐπινίφων
ὁ θεὸς ἄρδῃ, τέλεια καὶ ὁλόκληρα καὶ πάντων ἄριστα γεννᾶται."
112,Section34Sent1,"τὸ ἐμαυτοῦ πάθος, ὃ μυριάκις παθὼν οἶδα, διηγούμενος  οὐκ αἰσχύνομαι·"
113,Section34Sent2,"βουληθεὶς ἔστιν ὅτε κατὰ τὴν συνήθη τῶν κατὰ φιλοσοφίαν δογμάτων
γραφὴν ἐλθεῖν καὶ ἃ χρὴ συνθεῖναι ἀκριβῶς εἰδώς, ἄγονον καὶ στεῖραν
εὑρὼν τὴν διάνοιαν ἄπρακτος ἀπηλλάγην, τὴν μὲν κακίσας τῆς οἰήσεως,
τὸ δὲ τοῦ ὄντος κράτος καταπλαγείς, παρ’ ὃν τὰς τῆς ψυχῆς ἀνοίγνυσθαί
τε καὶ συγκλείεσθαι μήτρας συμβέβηκεν."
114,Section35Sent1,"ἔστι δὲ ὅτε κενὸς ἐλθὼν  πλήρης ἐξαίφνης ἐγενόμην ἐπινιφομένων καὶ σπειρομένων ἄνωθεν ἀφανῶς
τῶν ἐνθυμημάτων, ὡς ὑπὸ κατοχῆς ἐνθέου κορυβαντιᾶν καὶ πάντα
ἀγνοεῖν, τὸν τόπον, τοὺς παρόντας, ἐμαυτόν, τὰ λεγόμενα, τὰ γραφόμενα."
115,Section35Sent2,"σχεδὸν γὰρ ἑρμηνεύει εὕρεσιν, φωτὸς ἀπόλαυσιν, ὀξυδερκεστάτην ὄψιν,
ἐνάργειαν τῶν πραγμάτων ἀριδηλοτάτην, οἵα γένοιτ’ ἂν δι’ ὀφθαλμῶν
 ἐκ σαφεστάτης δείξεως."
116,Section36Sent1,"τὸ μὲν οὖν δεικνύμενον τὸ ἀξιόρατον καὶ ἀξιοθέατον καὶ ἀξιέραστόν ἐστι, τὸ τέλειον ἀγαθόν, ὃ καὶ τὰς τῆς ψυχῆς
πικρίας πέφυκε μεταβάλλον γλυκαίνειν, ἡδυσμάτων συμπάντων παράρτυμα
κάλλιστον, δι’ οὗ καὶ τὰ μὴ τρέφοντα τροφὴ γίνεται σωτήριος·"
117,Section36Sent2,"λέγεται
γὰρ ὅτι „ἔδειξεν αὐτῷ κύριος ξύλον, καὶ ἐνέβαλεν αὐτὸ εἰς τὸ ὕδωρ“
 (Exod. 15,25), τὸν κεχυμένον καὶ πλαδῶντα καὶ πικρίας γέμοντα νοῦν,
ἵνα γλυκανθεὶς ἡμερωθῇ."
118,Section37Sent1,"τὸ δὲ ξύλον τοῦτο οὐ μόνον τροφήν, ἀλλὰ καὶ ἀθανασίαν ἐπαγγέλλεται·"
119,Section37Sent2,"τὸ γὰρ ξύλον τῆς ζωῆς ἐν μέσῳ τῷ παραδείσῳ
φησὶ πεφυτεῦσθαι"
120,Section37Sent3,"(Gen. 2, 9), τὴν ἀγαθότητα δορυφορουμένην
ὑπὸ τῶν κατὰ μέρος ἀρετῶν καὶ τῶν κατ’ αὐτὰς πράξεων·"
121,Section37Sent4,"αὕτη   γὰρ
 τὸν μεσαίτατον καὶ ἄριστον ἐν ψυχῇ κεκλήρωται τόπον."
122,Section38Sent1,ὁ δὲ ὁρῶν ἐστιν ὁ σοφός·
123,Section38Sent2,"τυφλοὶ γὰρ ἢ ἀμυδροὶ τὰς ὄψεις οἵ γε ἄφρονες. διὰ
τοῦτο καὶ τοὺς προφήτας ἐκάλουν πρότερον τοὺς βλέποντας (I Reg. 9, 9)·
καὶ ὁ ἀσκητὴς ἐσπούδασεν ὦτα ὀφθαλμῶν ἀντιδοὺς ἰδεῖν ἃ πρότερον"
124,Section38Sent3,"ἤκουε, καὶ τυγχάνει τοῦ καθ’ ὅρασιν κλήρου τὸν ἐξ ἀκοῆς ὑπερβάς."
