,ID,StringText
34,Section11Sent4,"εἰκότως οὖν οὐ βραχέσι
χρήσεται προοιμίοις, ἀλλὰ γραμματικῇ, γεωμετρίᾳ, ἀστρονομία, ῥητορικῇ,
μουσικῇ, τῇ   ἄλλῃ λογικῇ θεωρίᾳ πάσῃ, ὧν ἐστι σύμβολον ἡ
 Σάρας θεραπαινὶς Ἄγαρ, ὡς ἐπιδείξομεν."
35,Section12Sent1,"„εἶπε“ γάρ φησι „Σάρα πρὸς
Ἀβραάμ·"
36,Section12Sent2,"ἰδοὺ συνέκλεισέ με κύριος τοῦ μὴ τίκτειν· εἴσελθε πρὸς τὴν 
παιδίσκην μου, ἵνα τεκνοποιήσῃς ἐξ αὐτῆς“ (Gen. 16,1). τὰς σωμάτων
πρὸς σώματα μίξεις καὶ ὁμιλίας ἡδονὴν ἐχούσας τὸ τέλος ὑπεξαιρετέον τοῦ
παρόντος λόγου·"
37,Section12Sent3,"νοῦ γὰρ πρὸς ἀρετήν ἐστι σύνοδος ἐξ αὐτῆς ἐφιεμένου
παιδοποιεῖσθαι,"
38,Section12Sent4,"εἰ δὲ μὴ δύναιτο εὐθύς, ἀλλά τοι τὴν θεραπαινίθα αὐτῆς"
39,Section12Sent5,","
40,Section13Sent1,"τὴν μέσην παιδείαν, ἐγγυᾶσθαι διδασκομένου."
41,Section13Sent2,"ἄξιον δὲ τῆς 
αἰδοῦς καταπλαγῆναι σοφίαν, ἥτις τὸ βραδὺ πρὸς γένεσιν ἢ τελέως ἄγονον"
42,Section13Sent3,"οὐκ ἠξίωσεν ἡμῖν ὀνειδίσαι, καίτοι τοῦ χρησμοῦ τἀληθὲς εἰπόντος,
ὅτι „οὐκ ἔτικτεν,“ οὐ διὰ φθόνον, ἀλλὰ διὰ τὴν ἡμῶν αὐτῶν ἀνεπιτηδειότητα·"
43,Section13Sent4,"„συνέκλεισε“ γάρ φησι ""μὲ κύριος τοῦ μὴ τίκτειν“, καὶ οὐκέτι
προστίθησιν „ὑμῖν“, ἵνα μὴ προφέρειν ἀτυχίαν καὶ ὀνειδίζειν ἑτέροις δοκῇ."
44,Section14Sent1,"„εἴσελθε“ οὖν φησι „πρὸς τὴν παιδίσκην μου,“ τὴν τῶν μέσων καὶ ἐγκυκλίων ἐπιστημῶν μέσην παιδείαν, ""ἵνα τεκνοποιήσῃ πρότερον ἐξ
αὐτῆς"
45,Section14Sent2,"“· αὖθις γὰρ δυνήσῃ καὶ τῶν πρὸς τὴν δέσποιναν ὁμιλιῶν ἐπὶ
γενέσει παίδων γνησίων ἀπόνασθαι."
46,Section15Sent1,"γραμματικὴ μὲν γὰρ ἱστορίαν τὴν  παρὰ ποιηταῖς καὶ συγγραφεῦσιν ἀναδιδάξασα νόησιν καὶ πολυμάθειαν
ἐργάσεται καὶ καταφρονητικῶς ἔχειν ἀναδιδάξει τῶν ὅσα αἱ κεναὶ δόξαι
τυφοπλαστοῦσι, διὰ τὰς κακοπραγίας, αἷς τοὺς ᾀδομένους παρ’ αὐτοῖς
ἥρωάς τε καὶ ἡμιθέους λόγος ἔχει χρήσασθαι"
47,Section15Sent2,.
48,Section16Sent1,"μουσικὴ δὲ τὸ μὲν ἄρρυθμον [ἐν] ῥυθμοῖς, τὸ δ’ ἀνάρμοστον ἁρμονίᾳ,"
49,Section16Sent2,"τὸ δ’ ἀπῳδὸν καὶ
 ἐκμελὲς μέλει κατεπᾴδουσα τὸ ἀσύμφωνον εἰς συμφωνίαν ἄξει."
50,Section16Sent3,"γεωμετρία
δ’ ἰσότητος καὶ ἀναλογίας ἐμβαλλομένη τὰ σπέρματα εἰς ψυχὴν
φιλομαθῆ γλαφυρότητι συνεχοῦς θεωρίας δικαιοσύνης ζῆλον ἐμποιήσει."
51,Section17Sent1,"ῥητορικὴ δὲ καὶ τὸν νοῦν πρὸς θεωρίαν ἀκονησαμένη καὶ πρὸς ἑρμηνείαν γυμνάσασα τὸν λόγον καὶ συγκροτήσασα λογικὸν ὄντως ἀποδείξει
 τὸν ἄνθρωπον ἐπιμεληθεῖσα τοῦ ἰδίου καὶ ἐξαιρέτου, ὃ μηδενὶ τῶν ἄλλων
ζῴων ἡ φύσις δεδώρηται."
52,Section18Sent1,"διαλεκτικὴ δὲ ἡ ῥητορικῆς ἀδελφὴ καὶ δίδυμος, ὡς εἶπόν τινες, τοὺς ἀληθεῖς τῶν ψευδῶν λόγους διακρίνουσα καὶ
τὰς τῶν σοφισμάτων πιθανότητας ἐλέγχουσα μεγάλην νόσον ψυχῆς, ἀπάτην,
ἀκέσεται."
53,Section18Sent2,"τούτοις οὖν καὶ τοῖς παραπλησίοις ἐνομιλῆσαι καὶ ἐμπρομελετῆσαι
 λυσιτελές· ἴσως γάρ, ἴσως, ὃ πολλοῖς συνέβη, διὰ τῶν
ὑπηκόων ταῖς βασιλίσιν ἀρεταῖς γνωρισθησόμεθα."
54,Section19Sent1,"οὐχ ὁρᾷς, ὅτι καὶ τὸ  σῶμα ἡμῶν οὐ πρότερον πεπηγυίαις   καὶ πολυτελέσι χρῆται τροφαῖς,
πρὶν ἢ ταῖς ἀποικίλοις καὶ γαλακτώδεσιν ἐν ἡλικίᾳ τῇ βρεφώδει; τὸν"
55,Section19Sent2,"αὐτὸν δὴ τρόπον καὶ τῇ ψυχῇ παιδικὰς μὲν νόμισον εὐτρεπίσθαι τροφὰς
τὰ ἐγκύκλια καὶ τὰ καθ’ ἕκαστον αὐτῶν θεωρήματα,"
56,Section19Sent3,"τελειοτέρας δὲ καὶ
πρεπούσας ἀνδράσιν ὡς ἀληθῶς τὰς ἀρετάς."
57,Section20Sent1,"Οἱ δὲ πρῶτοι τῆς μέσης παιδείας χαρακτῆρες διὰ δυεῖν παρίστανται
συμβόλων, τοῦ τε γένους καὶ τοῦ ὀνόματος."
58,Section20Sent2,"γένος μέν ἐστιν 
Αἰγυπτία,"
59,Section20Sent3,"καλεῖται δὲ Ἄγαρ,"
60,Section20Sent4,τοῦτο δὲ ἑρμηνευθέν ἐστι παροίκησις·
61,Section20Sent5,"ἀνάγκη γὰρ τὸν ἐγχορεύοντα ταῖς ἐγκυκλίοις θεωρίαις καὶ πολυμαθείας
ἑταῖρον ὄντα τῷ γεώδει καὶ Αἰγυπτίῳ προσκεκληρῶσθαι σώματι, χρῄζοντα
καὶ ὀφθαλμῶν, ὡς ἰδεῖν καὶ ἀναγνῶναι, καὶ ὤτων, ὡς προσσχεῖν
τε καὶ ἀκοῦσαι, καὶ τῶν ἄλλων αἰσθήσεων, ὡς ἕκαστον τῶν αἰσθητῶν 
 ἀναπτύξαι."
62,Section21Sent1,δίχα γὰρ τοῦ κρίνοντος τὸ κρινόμενον οὐ πέφυκε καταλαμβάνεσθαι·
63,Section21Sent2,"κρίνει δὲ τὸ αἰσθητὸν αἴσθησις, ὥστ’ ἀκριβωθῆναί τι τῶν
κατὰ τὸν αἰσθητὸν κόσμον, ἐν οἷς ἡ πλείων μοῖρα τοῦ φιλοσοφεῖν, οὐκ
ἐνῆν ἄνευ αἰσθήσεως."
64,Section21Sent3,"αἴσθησις δέ, τὸ σωματοειδέστερον ψυχῆς μέρος,
τῷ τῆς ὅλης ψυχῆς ἀγγείῳ προσερρίζωται,"
65,Section21Sent4,"τὸ δὲ τῆς ψυχῆς ἀγγεῖον 
 Αἴγυπτος διὰ συμβόλου προσονομάζεται."
66,Section22Sent1,"χαρακτὴρ μὲν εἷς ὁ ἀπὸ τοῦ
γένους οὗτος, ὃν ἡ θεραπαινὶς ἀρετῆς ἔλαχεν·"
67,Section22Sent2,"ὁ δὲ ἀπὸ τοῦ ὀνόματος
ποῖός ἐστιν, ἐπισκεψώμεθα. τὴν μέσην παιδείαν παροίκου λόγον ἔχειν
συμβέβηκεν·"
68,Section22Sent3,"ἐπιστήμη μὲν γὰρ καὶ σοφία καὶ ἀρετὴ πᾶσα αὐθιγενὴς
καὶ αὐτόχθων καὶ πολῖτις ὡς ἀληθῶς ἐστι μόνη τοῦ παντός,"
69,Section22Sent4,"αἱ δὲ 
ἄλλαι παιδεῖαι δευτέρων καὶ τρίτων καὶ ὑστάτων ἄθλων τυγχάνουσαι
μεθόριοι ξένων καὶ ἀστῶν εἰσιν·"
70,Section22Sent5,"οὐδετέρου τε γὰρ γένους ἀκράτου καὶ
 πάλιν ἀμφοῖν κατά τινα κοινωνίαν ἐφάπτονται"
71,Section22Sent6,.
72,Section23Sent1,"πάροικος γὰρ τῷ μὲν
ἐνδιατρίβειν ἀστοῖς, τῷ δὲ μὴ κατοικεῖν ἀλλοδαποῖς ἰσοῦται· καθάπερ,"
73,Section23Sent2,"οἶμαι, καὶ οἱ θετοὶ παῖδες, ᾗ μὲν κληρονομοῦσι τὰ τῶν θεμένων, τοῖς
γνησίοις, ᾗ δ’ οὐ γεγέννηνται πρὸς αὐτῶν, τοῖς ὀθνείοις."
74,Section23Sent3,"ὃν δὴ λόγον
ἔχει δέσποινα μὲν πρὸς θεραπαινίδα,"
75,Section23Sent4,"γυνὴ δὲ ἀστὴ πρὸς παλλακήν, τοῦτον
ἕξει τὸν λόγον ἀρετὴ Σάρρα πρὸς παιδείαν Ἄγαρ· ὥστ’ εἰκότως
 τοῦ θεωρίαν καὶ ἐπιστήμην ἐζηλωκότος, Ἀβραὰμ ὄνομα, γένοιτ’ ἂν ἡ
μὲν ἀρετή, Σάρρα, γυνή, παλλακὴ δὲ Ἄγαρ, ἡ ἐγκύκλιος μουσικὴ πᾶσα."
76,Section24Sent1,"ᾧτινι μὲν οὖν φρόνησις ἐκ διδασκαλίας περιγίνεται, τὴν Ἄγαρ οὐκ ἂν ἀποδοκιμάζοι·"
77,Section24Sent2,πάνυ γὰρ ἀναγκαία ἡ τῶν προπαιδευμάτων κτῆσις.
78,Section24Sent3,"εἰ
δέ τις τοὺς ὑπὲρ ἀρετῆς ἄθλους ἐγνωκὼς διαπονεῖν μελέταις χρῆται
 συνεχέσιν ἀνενδότως ἔχων πρὸς ἄσκησιν, δύο μὲν ἀστάς, παλλακὰς δὲ
 τὰς ἴσας, τῶν ἀστῶν   θεραπαινίδας, ἄξεται."
79,Section25Sent1,φύσιν δὲ καὶ ἰδέαν ἔλαχεν αὐτῶν ἑκάστη διάφορον. αὐτίκα τῶν ἀστῶν
80,Section25Sent2,"ἡ μέν ἐστιν ὑγιεινοτάτη
καὶ εὐσταθεστάτη καὶ εἰρηνικωτάτη κίνησις, ἣν ἀπὸ τοῦ συμβεβηκότος
ὠνόμασε Λείαν."
81,Section25Sent3,"ἡ δὲ ἔοικεν ἀκόνῃ,"
82,Section25Sent4,"καλεῖται δὲ Ῥαχήλ, πρὸς ἣν ὁ
 φίλαθλος καὶ φιλογυμναστὴς νοῦς παραθηγόμενος ὀξύνεται·"
83,Section25Sent5,"ἑρμηνεύεται
δὲ ὅρασις βεβηλώσεως, οὐκ ἐπειδὴ βεβήλως ὁρᾷ, ἀλλὰ τοὐναντίον, ὅτι
τὰ ὁρατὰ καὶ αἰσθητὰ παρὰ τὴν ἀκήρατον φύσιν τῶν ἀοράτων καὶ νοητῶν
οὐκ εὐαγῆ"
84,Section25Sent6,βέβηλα δὲ εἶναι νομίζει.
85,Section26Sent1,"τῆς γὰρ ψυχῆς ἡμῶν διμεροῦς ὑπαρχούσης καὶ τὸ μὲν λογικὸν τὸ δὲ ἄλογον ἐχούσης, ἀρετὴν ἑκατέρῳ
 ὑπάρχειν συμβέβηκε, Λείαν μὲν τῷ λογικῷ, τῷ δὲ ἀλόγῳ Ῥαχήλ."
86,Section27Sent1,"γυμνάζει γὰρ ἡμᾶς ἡ μὲν διὰ τῶν αἰσθήσεων καὶ τῶν τοῦ ἀλόγου μερῶν πάντων καταφρονητικῶς ἔχειν ὧν ἀλογεῖν ἄξιον, δόξης καὶ πλούτου
καὶ ἡδονῆς, ἃ περίβλεπτα καὶ περιμάχητα ὁ πολὺς καὶ ἀγελαῖος"
87,Section27Sent2,"ἀνθρώπων ὄχλος κρίνει δεδεκασμέναις μὲν ἀκοαῖς, δεδεκασμένῳ δὲ καὶ
 τῷ ἄλλῳ τῶν αἰσθήσεων δικαστηρίῳ·"
88,Section28Sent1,"ἡ δὲ ἀναδιδάσκει τὴν ἀνώμαλον καὶ
τραχεῖαν ὁδὸν ἄβατον φιλαρέτοις ψυχαῖς ἐκτρέπεσθαι,"
89,Section28Sent2,"λείως δὲ διὰ τῆς
 λεωφόρου βαίνειν ἄνευ πταισμάτων καὶ τῶν ἐν ποσὶν ὀλίσθων."
90,Section29Sent1,"ἀναγκαίως οὖν τῆς μὲν προτέρας ἔσται θεραπαινὶς ἡ διὰ τῶν φωνητηρίων 
ὀργάνων"
91,Section29Sent2,"ἑρμηνευτικὴ δύναμις καὶ ἡ λογικὴ σοφισμάτων εὕρεσις εὐστόχῳ
πιθανότητι καταγοητεύουσα,"
92,Section29Sent3,"τῆς δὲ ἀναγκαῖαι τροφαί, πόσις τε καὶ βρῶσις."
93,Section30Sent1,"ὀνόματα δὲ ἡμῖν τῶν δυεῖν θεραπαινίδων ἀνέγραψε, Ζέλφαν τε καὶ
Βάλλαν (Gen. 30,3.9)."
94,Section30Sent2,"ἡ μὲν οὖν Ζέλφα μεταληφθεῖσα πορευόμενον
καλεῖται στόμα, τῆς ἑρμηνευτικῆς καὶ διεξοδικῆς σύμβολον δυνάμεως,"
95,Section30Sent3,"ἡ 
δὲ Βάλλα κατάποσις, τὸ πρῶτον καὶ ἀναγκαιότατον θνητῶν ζῴων ἔρεισμα·"
96,Section30Sent4,"καταπόσει γὰρ τὰ σώματα ἡμῶν ἐνορμεῖ, καὶ τὰ τοῦ ζῆν πείσματα ἐκ
 ταύτης ὡς ἀπὸ κρηπῖδος ἐξῆπται."
97,Section31Sent1,"πάσαις οὖν ταῖς εἰρημέναις δυνάμεσιν ὁ ἀσκητὴς ἐνομιλεῖ, ταῖς μὲν ὡς ἐλευθέραις καὶ ἀσταῖς, ταῖς δὲ
ὡς δούλαις καὶ παλλακίσιν."
98,Section31Sent2,"ἐφίεται μὲν γὰρ τῆς Λείας κινήσεως — 
λεία δὲ κίνησις ἐν μὲν σώματι γινομένη ὑγείαν, ἐν δὲ ψυχῇ καλοκἀγαθίαν καὶ δικαιοσύνην ἂν ἐργάσαιτο —,"
99,Section31Sent3,"Ῥαχὴλ δὲ ἀγαπᾷ πρὸς τὰ πάθη
παλαίων καὶ πρὸς ἐγκράτειαν ἀλειφόμενος καὶ τοῖς αἰσθητοῖς πᾶσιν ἀντιταττόμενος."
100,Section32Sent1,"διττοὶ μὲν γὰρ ὠφελείας τρόποι, ἢ κατὰ ἀπόλαυσιν ἀγαθῶν ὡς ἐν εἰρήνῃ ἢ κατὰ ἀντίταξιν καὶ ὑφαίρεσιν κακῶν ὡς ἐν   πολέμῳ."
101,Section32Sent2,"Λεία μὲν οὖν ἐστι, καθ’ ἣν συμβαίνει τὰ πρεσβύτερα καὶ ἡγεμονεύοντα 
 ἀγαθὰ καρποῦσθαι,"
102,Section32Sent3,"Ῥαχὴλ δέ, καθ’ ἣν τὰ ὡς ἂν ἐκ πολέμου
 λάφυρα."
103,Section32Sent4,τοιαύτη μὲν ἡ πρὸς τὰς ἀστὰς συμβίωσις.
104,Section33Sent1,"χρῄζει δὲ ὁ
ἀσκητὴς Βάλλας μέν, καταπόσεως, ἀλλὰ ὡς δούλης καὶ παλλακίδος"
105,Section33Sent2,"—
ἄνευ γὰρ τροφῆς καὶ ζωῆς οὐδ’ ἂν τὸ εὖ ζῆν περιγένοιτο, ἐπειδὴ τὰ 
μέσα τῶν ἀμεινόνων ἀεὶ θεμέλιοι"
106,Section33Sent3,"—, χρῄζει δὲ καὶ Ζέλφας, διεξοδικῆς"
107,Section33Sent4,"ἑρμηνείας, ἵνα τὸ λογικὸν αὐτῷ διχόθεν συνερανίζηται πρὸς τελείωσιν, ἔκ
τε τῆς κατὰ διάνοιαν πηγῆς καὶ ἐκ τῆς περὶ τὸ φωνητήριον ὄργανον
ἀπορροῆς."
108,Section34Sent1,"ἀλλ’ οὗτοι μὲν καὶ πλειόνων γυναικῶν καὶ παλλακίδων, οὐκ ἀστῶν μόνον, ἄνδρες ἐγένοντο, ὡς αἱ ἱεραὶ μηνύουσι γραφαί·"
109,Section34Sent2,"τῷ
 δὲ Ἰσαὰκ οὔτε πλείους γυναῖκες οὔτε συνόλως παλλακή,"
110,Section34Sent3,"μόνη δ’ ἡ κουρίδιος
ἄχρι παντὸς συνοικεῖ. διὰ τί;"
111,Section35Sent1,"ὅτι καὶ ἡ διδακτικὴ ἀρετή, ἣν Ἀβραὰμ μέτεισι, πλειόνων δεῖται, γνησίων μὲν τῶν κατὰ φρόνησιν, νόθων δὲ τῶν κατὰ τὰ ἐγκύκλια προπαιδεύματα θεωρημάτων, καὶ ἡ δι’
ἀσκήσεως τελειουμένη, περὶ ἣν Ἰακὼβ ἐσπουδακέναι φαίνεται·"
112,Section35Sent2,"διὰ πλειόνων
 γὰρ καὶ διαφερόντων αἱ ἀσκήσεις δογμάτων, ἡγουμένων ἑπομένων,
προαπαντώντων ὑστεριζόντων, πόνους τοτὲ μὲν ἐλάττους τοτὲ δὲ μείζους ἐχόντων."
113,Section36Sent1,"τὸ δὲ αὐτομαθὲς γένος, οὗ κεκοινώνηκεν Ἰσαάκ, ἡ εὐπαθειῶν ἀρίστη χαρά, φύσεως ἁπλῆς καὶ ἀμιγοῦς καὶ ἀκράτου μεμοίραται,
μήτε ἀσκήσεως μήτε διδασκαλίας δεόμενον, ἐν οἷς παλλακίδων ἐπιστημῶν,
 οὐκ ἀστῶν μόνον, ἐστὶ χρεία."
114,Section36Sent2,θεοῦ γὰρ τὸ αὐτομαθὲς καὶ αὐτοδίδακτον ἄνωθεν ἀπ’ οὐρανοῦ
115,Section36Sent3,"καλὸν ὀμβρήσαντος ἀμήχανον ἦν ἔτι
δούλαις καὶ παλλακαῖς συμβιῶναι τέχναις, νόθων δογμάτων οἷα παίδων
ὀρεχθέντα."
116,Section37Sent1,δεσποίνης γὰρ καὶ βασιλίδος ἀρετῆς ὁ τούτου λαχὼν τοῦ γέρως ἀνὴρ ἀναγράφεται·
117,Section37Sent2,"καλεῖται δὲ παρὰ μὲν Ἕλλησιν ὑπομονή, παρὰ
 δὲ Ἑβραίοις Ῥεβέκκα."
118,Section37Sent3,"ζητεῖ γὰρ ὁ ἄπονον καὶ ἀταλαίπωρον εὑράμενος
σοφίαν δι’ εὐμοιρίαν φύσεως καὶ εὐτοκίαν ψυχῆς οὐδὲν τῶν εἰς"
119,Section37Sent4,βελτίωσιν.
120,Section38Sent1,"ἔχει γὰρ ἐν ἑτοίμῳ τέλεια τὰ τοῦ θεοῦ δῶρα χάρισι ταῖς
πρεσβυτέραις ἐπιπνευσθέντα,"
121,Section38Sent2,"βούλεται δὲ καὶ εὔχεται ταῦτα ἐπιμεῖναι.
παρό μοι δοκεῖ καὶ ὁ εὐεργέτης, ἵνα διαιωνίζωσιν αἱ χάριτες αὐτοῦ τῷ
λαβόντι, γυναῖκα τὴν ἐπιμονὴν ἐγγυῆσαι."
122,Section39Sent1,"Ἀνάμνησίς γε μὴν μνήμης τὰ δευτερεῖα φέρεται καὶ ὁ ἀναμιμνῃσκόμενος 
τοῦ μεμνημένου·"
123,Section39Sent2,"ὁ μὲν   γὰρ ἔοικε τῷ συνεχῶς ὑγιαίνοντι,
 ὁ δὲ τῷ ἐκ νόσου ἀναλαμβάνοντι·"
124,Section39Sent3,λήθη γὰρ νόσος μνήμης.
125,Section40Sent1,"ἀνάγκη δὲ
τὸν ὑπομνήσει χρώμενον ἐκλαθέσθαι πρότερον ὧν ἐμέμνητο."
126,Section40Sent2,"τὴν μὲν
οὖν μνήμην Ἐφραΐμ, ἑρμηνευόμενον καρποφορίαν, ὁ ἱερὸς ὀνομάζει λόγος,
τὴν δὲ ἀνάμνησιν ἐκ λήθης Μανασσῆν προσαγορεύουσιν Ἑβραῖοι."
127,Section41Sent1,"ὄντως γὰρ ἡ μὲν τοῦ μεμνημένου ψυχὴ καρποφορεῖ ἃ ἔμαθεν οὐδὲν
ἀποβάλλουσα αὐτῶν,"
128,Section41Sent2,"ἡ δὲ τοῦ ἀναμνήσει χρωμένου ἔξω λήθης γίνεται,
ᾗ πρὶν ὑπομνησθῆναι κατέσχητο."
129,Section41Sent3,"μνημονικῷ μὲν οὖν ἀνδρὶ ἀστὴ συμβιοῖ
γυνή, μνήμη, ἐπιλανθανομένῳ δὲ παλλακίς, ἀνάμνησις, Σύρα τὸ
 γένος, ἀλαζὼν καὶ ὑπέραυχος·"
130,Section41Sent4,Συρία γὰρ ἑρμηνεύεται μετέωρα.
